name,code,gate,flightID,loadFactor,seats,count,arrival,departure,delta.arrival,color
"Delta Air Lines to New York, Boeing 737-800","DL","C7a","fd130b2b-af6e-4a05-b408-622d720a5cb1","1","160","0","0.4340277777777778","0.4791666666666667","0.045138888888888895","null"
"Delta Air Lines to Detroit, Boeing 737-800","DL","C3","0ca9ae0f-a80d-4a76-92b0-a5fdafa723f7","1","160","0","0.4513888888888889","0.5659722222222222","0.11458333333333331","null"
"Delta Air Lines to Atlanta, Boeing 737-800","DL","C7a","65eedbba-8c7c-4209-a031-8d2c3dea140a","1","160","0","0.4923611111111111","0.6006944444444444","0.10833333333333334","null"
"Delta Air Lines to New York, Boeing 737-800","DL","C5","eb175265-c65c-4627-8991-a8256d03726a","1","160","0","0.5590277777777777","0.6666666666666666","0.10763888888888895","null"
"Delta Air Lines to Minneapolis, Boeing 737-800","DL","C1","d5103fe0-b0a2-4ef8-98a2-39623a8839eb","1","160","0","0.5708333333333333","0.7465277777777778","0.1756944444444445","null"
"Delta Air Lines to Minneapolis, Boeing 737-800","DL","C9","2b0fa69d-9e50-4727-af8a-1be5d24579bc","1","160","0","0.5902777777777778","0.625","0.03472222222222221","null"
"Delta Air Lines to Atlanta, Boeing 737-800","DL","C7a","9e075e7c-8a6c-4d57-a4ec-03bc90447bdb","1","160","0","0.6458333333333334","0.6944444444444445","0.04861111111111116","null"
"Delta Air Lines to Honolulu, Boeing 737-800","DL","C7a","8ef5cda7-60af-49c1-b921-df1a56a7ab06","1","160","0","0.7291666666666667","0.7618055555555556","0.032638888888888884","null"
"Delta Air Lines to Cincinnati, Boeing 737-800","DL","C5","6b0f6a6f-59d8-404e-b598-89350685904a","1","160","0","0.7444444444444445","0.9583333333333334","0.2138888888888889","null"
"Delta Air Lines to Atlanta, Boeing 737-800","DL","C3","4967630a-5782-4dce-9ff4-53e402af00a0","1","160","0","0.7756944444444445","0.9375","0.16180555555555554","null"
"Delta Air Lines to Los Angeles, Boeing 737-800","DL","C9","5470fe5e-06a0-4163-9547-75b332cdf81a","1","160","0","0.8055555555555556","0.8472222222222222","0.04166666666666663","null"
"Delta Air Lines to Detroit, Boeing 737-800","DL","C7a","140376c9-31b3-4238-a75f-b47a67c1d1ea","1","160","0","0.8138888888888889","0.9513888888888888","0.13749999999999996","null"
"Delta Air Lines to Atlanta, Boeing 737-800","DL","C1","7fc45417-dcf8-4f76-b378-045dbe269c30","1","160","0","0.8194444444444445","0.9895833333333334","0.17013888888888884","null"
"Delta Air Lines to New York, Boeing 737-800","DL","C10","d38392bd-0f85-41b8-8cff-e86fcb75b071","1","160","0","0.8229166666666666","0.8854166666666666","0.0625","null"
"Delta Air Lines to New York, Boeing 737-800","DL","C9","ade1e8c7-97ec-4759-bd55-d3fec256a894","1","160","0","0.8888888888888888","0.96875","0.07986111111111116","null"
"Delta Air Lines to Minneapolis, Boeing 737-800","DL","C9","576baf3e-1c76-4c0b-92ae-c6c143d582f8","1","160","0","0.16246141977777778","0.2673611111111111","0.10489969133333332","null"
"Delta Air Lines to New York, Boeing 737-800","DL","C3","185dda55-83d7-465a-850f-369d1a819109","1","160","0","0.15551697533333336","0.2604166666666667","0.10489969133333332","null"
"Delta Air Lines to Detroit, Boeing 737-800","DL","C7a","36afd104-fe10-4e50-b8c5-a78d0b3ff20c","1","160","0","0.23190586422222226","0.3368055555555556","0.10489969133333332","null"
"Delta Air Lines to Detroit, Boeing 737-800","DL","C3","0f465283-44ab-4b0a-ab76-33eba7348579","1","160","0","0.28051697533333336","0.3854166666666667","0.10489969133333332","null"
"Delta Air Lines to Atlanta, Boeing 737-800","DL","C1","7e03a8a9-cc55-4756-bb2c-717ebb1cfd2c","1","160","0","0.2666280864444444","0.37152777777777773","0.10489969133333332","null"
"Delta Air Lines to Minneapolis, Boeing 737-900","DL","C7a","6a9408cf-a4f4-45d3-9f67-185d8da6d930","1","180","0","0.3819444444444445","0.4166666666666667","0.03472222222222221","null"
"Delta Air Lines to Salt Lake City, Boeing 737-900","DL","C9","5326304e-d161-49e1-b33f-4963dec47361","1","180","0","0.5055555555555555","0.548611111111111","0.043055555555555514","null"
"Delta Air Lines to Minneapolis, Boeing 737-900","DL","C9","009f4031-5621-437b-b126-65312b61a5b4","1","180","0","0.2840277776666667","0.3229166666666667","0.03888888899999998","null"
"Delta Air Lines to Detroit, Boeing 737-900","DL","C8a","f0bbb9d4-f20d-4911-9057-c5d0876def15","1","180","0","0.2562499998888889","0.2951388888888889","0.03888888899999998","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B2","8d040fe5-af0a-4931-9532-bdbec4182c02","1","126","0","0.3305555555555556","0.3541666666666667","0.023611111111111083","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B2","29f32439-8d65-44d5-b78b-d9d0350beb57","1","126","0","0.37013888888888885","0.3958333333333333","0.025694444444444464","null"
"SkyWest Airlines to Salt Lake City, Airbus Industries A319","OO","B10a","7c78324f-aae3-442d-bc33-458661408622","1","126","0","0.4069444444444444","0.43263888888888885","0.025694444444444464","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B4","124b8efb-d2a0-44e4-9536-f8652d0be704","1","126","0","0.4131944444444445","0.4513888888888889","0.03819444444444442","null"
