GATE,BAREA,TERMINAL,STRATA,PEAK,AIRLINE,AIRLINESTR,FLIGHT,DEST,DESTSTR,DESTGEO,ARRTIME,DEPTIME,PURP1,PURP2,PURP3,GETTO1,GETTO2,GETTO3,BAGS,SHOP,NOSHOP,FOOD,NOFOOD,TSAPRE,HOME,PET,AGE,GENDER,INCOME,HIFLYER,WEIGHT
27,B,,2,1,29,,394,92,,3,0.46,0.51,3,,,2,,,1,1,,2,,1,10,,4,2,4,2,0.85
27,B,,2,1,29,,394,92,,3,0.47,0.51,1,,,4,,,2,2,,2,,2,2,,4,2,4,1,0.85
27,B,,2,1,29,,394,92,,3,0.41,0.51,2,,,3,,,2,1,,2,,2,12,,2,0,2,2,0.85
27,B,,2,1,29,,394,92,,3,0.4,0.51,2,,,3,,,2,1,,1,,2,12,,5,2,0,2,0.85
27,B,,2,1,29,,394,92,,3,0.43,0.51,2,,,4,,,1,1,,2,,2,11,,3,1,0,2,0.85
27,B,,2,1,29,,394,92,,3,0.42,0.51,2,,,14,,,1,2,,1,,1,11,,6,2,2,2,0.85
27,B,,2,1,29,,394,92,,3,0.29,0.51,2,,,14,,,1,2,,2,,1,12,,7,0,0,2,0.85
27,B,,2,1,29,,394,92,,3,0.42,0.51,2,,,7,,,1,1,,2,,1,12,,7,2,0,2,0.85
27,B,,2,1,29,,394,92,,3,0.45,0.51,3,,,1,,,2,2,,2,,1,4,,7,2,0,1,0.85
27,B,,2,1,29,,394,92,,3,0.4,0.51,6,,,2,,,1,1,,2,,1,10,,3,2,2,2,0.85
27,B,,2,1,29,,394,92,,3,0.46,0.51,3,,,2,,,1,2,,1,,1,10,,4,2,4,2,0.85
27,B,,2,1,29,,394,92,,3,N,0.51,3,,,1,,,2,2,,1,,0,2,,4,1,0,2,0.85
27,B,,2,1,29,,394,92,,3,0.47,0.51,2,,,5,,,1,2,,2,,2,1,,3,2,2,1,0.85
27,B,,2,1,29,,394,92,,3,0.42,0.51,1,,,9,,,1,1,,1,,1,11,,6,1,2,2,0.85
27,B,,2,1,29,,394,92,,3,0.42,0.51,2,,,14,,,1,2,,2,,1,12,,7,1,2,2,0.85
27,B,,2,1,29,,394,92,,3,0.44,0.51,3,,,8,,,1,2,,2,,2,2,,7,2,0,2,0.85
23,B,,2,2,35,,433,71,,2,0.5,0.57,1,,,4,,,2,2,,2,,1,12,,4,1,4,1,0.373206
23,B,,2,2,35,,433,71,,2,0.46,0.57,2,,,3,,,2,2,,2,,2,12,,2,1,2,2,0.373206
23,B,,2,2,35,,433,71,,2,0.48,0.57,3,,,2,,,1,1,,1,,1,12,,4,2,0,2,0.373206
23,B,,2,2,35,,433,71,,2,0.52,0.57,1,,,4,,,2,2,,2,,1,12,,3,2,0,1,0.373206
23,B,,2,2,35,,433,71,,2,0.44,0.57,1,,,9,,,2,2,,2,,1,12,,3,2,4,1,0.373206
23,B,,2,2,35,,433,71,,2,0.5,0.57,1,,,6,,,2,2,,2,,2,12,,5,2,0,2,0.373206
23,B,,2,2,35,,433,71,,2,0.44,0.57,2,,,7,,,1,1,,2,,1,12,,7,2,2,2,0.373206
23,B,,2,2,35,,433,71,,2,0.47,0.57,1,,,9,,,2,2,,2,,2,12,,5,1,4,1,0.373206
23,B,,2,2,35,,433,71,,2,0.51,0.57,1,,,4,,,2,2,,2,,1,12,,3,1,0,1,0.373206
23,B,,2,2,35,,433,71,,2,0.5,0.57,3,,,5,,,2,1,,1,,1,12,,6,1,3,1,0.373206
23,B,,2,2,35,,433,71,,2,0.46,0.57,1,,,9,,,1,2,,1,,2,12,,4,1,4,2,0.373206
23,B,,2,2,35,,433,71,,2,0.47,0.57,1,,,4,,,2,2,,2,,2,12,,6,2,4,2,0.373206
23,B,,2,2,35,,433,71,,2,0.46,0.57,1,,,4,,,2,1,,1,,2,99,,5,1,4,1,0.373206
23,B,,2,2,35,,433,71,,2,0.49,0.57,0,,,14,,,1,2,,2,,2,12,,5,2,3,2,0.373206
23,B,,2,2,35,,433,71,,2,0.52,0.57,1,,,9,,,2,2,,2,,1,12,,4,1,0,2,0.373206
21,B,,2,2,35,,477,72,,1,0.56,0.66,2,,,14,,,1,2,,1,,2,10,,7,1,2,2,0.373206
21,B,,2,2,35,,477,72,,1,0.6,0.66,2,,,9,,,1,2,,2,,2,11,,3,1,0,1,0.373206
21,B,,2,2,35,,477,72,,1,0.58,0.66,3,,,13,,,1,1,,2,,2,6,,7,2,0,2,0.373206
21,B,,2,2,35,,477,72,,1,0.57,0.66,1,,,9,,,2,1,,2,,1,11,,5,1,2,1,0.373206
21,B,,2,2,35,,477,72,,1,0.61,0.66,1,,,9,,,1,2,,1,,1,11,,4,1,4,1,0.373206
21,B,,2,2,35,,477,72,,1,0.6,0.66,1,,,6,,,2,2,,2,,1,10,,2,1,2,1,0.373206
21,B,,2,2,35,,477,72,,1,0.58,0.66,2,,,9,,,2,2,,2,,1,11,,3,2,2,1,0.373206
21,B,,2,2,35,,477,72,,1,0.54,0.66,6,,,1,,,2,1,,1,,2,7,,5,2,0,2,0.373206
21,B,,2,2,35,,477,72,,1,0.59,0.66,1,,,9,,,2,2,,2,,1,11,,4,1,1,1,0.373206
21,B,,2,2,35,,477,72,,1,0.58,0.66,2,,,2,,,2,2,,1,,2,11,,4,2,1,2,0.373206
21,B,,2,2,35,,477,72,,1,0.58,0.66,2,,,5,,,1,2,,1,,2,5,,3,2,2,1,0.373206
21,B,,2,2,35,,477,72,,1,0.6,0.66,3,,,7,,,0,1,,0,,3,4,,3,1,2,2,0.373206
21,B,,2,2,35,,477,72,,1,0.59,0.66,1,,,9,,,2,2,,1,,1,11,,5,1,1,1,0.373206
79,F,,1,2,33,,6346,74,,1,N,0.31,1,,,1,,,2,2,,2,,1,6,,4,1,4,1,2.167946
79,F,,1,2,33,,6346,74,,1,0,0.31,2,,,3,,,2,1,,1,,2,10,,5,2,2,2,2.167946
79,F,,1,2,33,,6346,74,,1,0.21,0.31,2,,,3,,,2,2,,1,,4,10,,6,2,2,2,2.167946
79,F,,1,2,33,,6346,74,,1,0.21,0.31,1,,,3,,,2,2,,2,,4,10,,3,2,3,1,2.167946
79,F,,1,2,33,,6346,74,,1,0.26,0.31,1,,,4,,,2,2,,2,,1,1,,4,2,3,1,2.167946
79,F,,1,2,33,,6346,74,,1,0.26,0.31,1,,,2,,,2,2,,2,,1,4,,5,1,4,1,2.167946
79,F,,1,2,33,,6346,74,,1,0.25,0.31,0,,,3,,,2,2,,2,,4,10,,5,2,1,3,2.167946
79,F,,1,2,33,,6346,74,,1,0.27,0.31,1,,,2,,,2,2,,2,,1,1,,4,2,1,2,2.167946
79,F,,1,2,33,,6346,74,,1,0.27,0.31,1,,,1,,,2,2,,1,,1,2,,4,2,4,1,2.167946
79,F,,1,2,33,,6346,74,,1,0.24,0.31,3,,,3,,,2,2,,1,,2,10,,3,2,2,2,2.167946
79,F,,1,2,33,,6346,74,,1,0.24,0.31,1,,,2,,,1,2,,1,,2,2,,5,0,4,2,2.167946
79,F,,1,2,33,,6346,74,,1,0.27,0.31,1,,,1,,,2,1,,2,,1,1,,5,2,2,1,2.167946
79,F,,1,2,33,,6346,74,,1,0.19,0.31,2,,,3,,,2,2,,1,,2,99,,0,0,0,0,2.167946
79,F,,1,2,33,,6346,74,,1,0.24,0.31,3,,,3,,,2,1,,1,,1,10,,6,2,3,1,2.167946
80,F,,1,1,33,,6325,83,,1,0.25,0.34,1,,,2,,,2,2,,1,,1,4,,5,1,4,1,2.167946
80,F,,1,1,33,,6325,83,,1,0.29,0.34,1,,,1,,,2,1,,2,,1,10,,6,1,4,1,2.167946
80,F,,1,1,33,,6325,83,,1,0.26,0.34,3,,,3,,,2,2,,1,,2,11,,4,2,2,2,2.167946
80,F,,1,1,33,,6325,83,,1,0.3,0.34,1,,,1,,,2,2,,2,,2,6,,4,1,4,2,2.167946
80,F,,1,1,33,,6325,83,,1,0.3,0.34,1,,,5,,,2,2,,2,,1,1,,2,1,2,2,2.167946
80,F,,1,1,33,,6325,83,,1,0.3,0.34,1,,,5,,,2,1,,2,,1,90,,0,0,0,0,2.167946
80,F,,1,1,33,,6325,83,,1,0.3,0.34,1,,,3,,,2,1,,1,,4,10,,4,1,4,2,2.167946
80,F,,1,1,33,,6325,83,,1,0.26,0.34,2,,,7,,,2,2,,2,,4,16,,4,2,5,2,2.167946
80,F,,1,1,33,,6325,83,,1,0.22,0.34,3,,,3,,,2,2,,2,,1,10,,0,2,0,3,2.167946
80,F,,1,1,33,,6325,83,,1,0.29,0.34,1,,,2,,,2,1,,2,,1,91,,6,0,1,2,2.167946
80,F,,1,1,33,,6325,83,,1,0.27,0.34,1,,,7,,,1,2,,1,,1,1,,5,1,0,2,2.167946
80,F,,1,1,33,,6325,83,,1,0.3,0.34,1,,,5,,,2,2,,1,,1,1,,4,2,4,2,2.167946
80,F,,1,1,33,,6325,83,,1,0.28,0.34,1,,,1,,,1,2,,1,,1,9,,4,1,3,2,2.167946
80,F,,1,1,33,,6325,83,,1,0.29,0.34,1,,,2,,,2,1,,2,,2,2,,6,2,4,3,2.167946
99,G,,3,3,25,,459,59,,6,0.72,0.87,5,,,9,,,1,2,,2,,1,15,,4,1,1,2,0.669478
99,G,,3,3,25,,459,59,,6,0.55,0.87,2,,,3,,,2,1,,1,,2,10,,6,1,1,2,0.669478
99,G,,3,3,25,,459,59,,6,0.59,0.87,12,,,9,,,1,2,,1,,2,10,,3,1,2,2,0.669478
99,G,,3,3,25,,459,59,,6,0.78,0.87,2,,,6,,,2,2,,2,,1,1,,4,1,2,1,0.669478
99,G,,3,3,25,,459,59,,6,0.67,0.87,2,,,9,,,1,2,,1,,2,4,,4,2,0,2,0.669478
99,G,,3,3,25,,459,59,,6,0.75,0.87,2,,,6,,,1,1,,1,,2,99,,0,0,0,0,0.669478
99,G,,3,3,25,,459,59,,6,0.76,0.87,2,,,2,,,1,1,,2,,2,10,,3,2,2,2,0.669478
99,G,,3,3,25,,459,59,,6,0.8,0.87,1,,,2,,,1,0,,1,,3,3,,4,1,4,2,0.669478
99,G,,3,3,25,,926,32,,6,0.58,0.79,2,,,9,,,1,2,,2,,3,7,,7,1,0,2,0.669478
99,G,,3,3,25,,926,32,,6,0.58,0.79,2,,,6,,,2,2,,2,,1,15,,7,1,1,2,0.669478
99,G,,3,3,25,,926,32,,6,0.69,0.79,6,,,4,,,1,1,,1,,2,15,,4,2,1,2,0.669478
99,G,,3,3,25,,926,32,,6,0.67,0.79,5,,,9,,,1,1,,2,,2,15,,5,2,0,2,0.669478
99,G,,3,3,25,,926,32,,6,0.71,0.79,1,,,2,,,1,0,,1,,1,4,,6,1,4,2,0.669478
99,G,,3,3,25,,926,32,,6,0.68,0.79,3,,,2,,,1,0,,0,,1,1,,5,1,2,2,0.669478
99,G,,3,3,25,,926,32,,6,0.67,0.79,3,,,3,,,2,1,,1,,4,10,,6,2,2,2,0.669478
99,G,,3,3,25,,926,32,,6,0.71,0.79,2,,,2,,,1,1,,2,,1,15,,6,1,2,2,0.669478
99,G,,3,3,25,,926,32,,6,0.65,0.79,2,,,2,,,0,1,,1,,1,15,,7,1,0,2,0.669478
99,G,,3,3,25,,926,32,,6,0.71,0.79,1,,,6,,,2,1,,2,,2,15,,3,1,1,2,0.669478
99,G,,3,3,25,,926,32,,6,0.58,0.79,0,,,3,,,0,1,,1,,2,15,,3,2,5,2,0.669478
77,F,,3,2,33,,6503,30,,1,0.8,0.84,1,,,3,,,2,1,,1,,4,10,,5,2,2,2,2.167946
77,F,,3,2,33,,6503,30,,1,0.78,0.84,1,,,3,,,2,2,,1,,4,10,,4,1,2,3,2.167946
8,A,,1,1,19,,11,38,,1,0.25,0.4,6,,,2,,,1,1,,1,,2,10,,4,2,4,2,0.669478
77,F,,3,2,33,,6503,30,,1,0.76,0.84,1,,,3,,,2,1,,1,,2,99,,5,1,3,2,2.167946
8,A,,1,1,19,,11,38,,1,0.32,0.4,3,,,4,,,1,2,,2,,1,2,,5,0,4,3,0.669478
77,F,,3,2,33,,6503,30,,1,0.58,0.84,2,,,3,,,1,2,,2,,2,10,,6,1,4,2,2.167946
77,F,,3,2,33,,6503,30,,1,0.78,0.84,1,,,3,,,2,2,,1,,4,10,,5,2,1,2,2.167946
8,A,,1,1,19,,11,38,,1,0.24,0.4,2,,,9,,,1,1,,1,,2,10,,3,1,2,3,0.669478
77,F,,3,2,33,,6503,30,,1,0.81,0.84,1,,,3,,,2,1,,1,,0,10,,4,1,3,2,2.167946
77,F,,3,2,33,,6503,30,,1,0.77,0.84,1,,,3,,,2,2,,2,,4,99,,0,0,0,0,2.167946
8,A,,1,1,19,,11,38,,1,0.29,0.4,3,,,2,,,2,1,,1,,2,10,,5,1,4,3,0.669478
77,F,,3,2,33,,6503,30,,1,0.71,0.84,1,,,3,,,2,2,,1,,2,11,,6,2,3,2,2.167946
8,A,,1,1,19,,11,38,,1,0.3,0.4,2,,,2,,,1,2,,1,,1,1,,5,1,4,1,0.669478
8,A,,1,1,19,,11,38,,1,0.33,0.4,1,,,5,,,2,1,,1,,1,10,,5,1,4,1,0.669478
8,A,,1,1,19,,11,38,,1,0.33,0.4,3,,,8,,,1,2,,2,,2,10,,5,2,4,3,0.669478
77,F,,3,2,33,,6503,30,,1,0.75,0.84,1,,,3,,,0,1,,0,,4,10,,6,1,0,1,2.167946
8,A,,1,1,19,,11,38,,1,0.31,0.4,2,,,5,,,1,2,,1,,1,1,,4,2,4,3,0.669478
8,A,,1,1,19,,11,38,,1,0.33,0.4,2,,,6,,,1,1,,2,,2,10,,2,2,2,3,0.669478
81,F,,1,2,33,,756,25,,1,0.17,0.24,2,,,2,,,1,2,,1,,2,5,,2,2,1,2,2.167946
81,F,,1,2,33,,756,25,,1,0.17,0.24,1,,,5,,,2,2,,1,,1,1,,6,1,4,1,2.167946
8,A,,1,1,19,,11,38,,1,0.31,0.4,2,,,1,,,1,2,,2,,2,2,,2,2,1,3,0.669478
81,F,,1,2,33,,756,25,,1,0.17,0.24,1,,,3,,,2,2,,2,,1,16,,4,1,4,1,2.167946
8,A,,1,1,19,,11,38,,1,0.26,0.4,3,,,4,,,0,0,,0,,2,10,,0,2,1,3,0.669478
81,F,,1,2,33,,756,25,,1,0.13,0.24,1,,,1,,,2,2,,1,,2,4,,4,1,4,2,2.167946
8,A,,1,1,19,,11,38,,1,0.25,0.4,2,,,6,,,1,1,,1,,2,10,,3,2,2,2,0.669478
81,F,,1,2,33,,756,25,,1,0.19,0.24,1,,,5,,,2,1,,1,,2,10,,4,1,4,2,2.167946
8,A,,1,1,19,,11,38,,1,0.32,0.4,2,,,4,,,1,1,,2,,2,10,,2,2,2,3,0.669478
12,A,,1,1,7,,311,88,,1,0.33,0.39,2,,,5,,,2,2,,1,,1,1,,7,1,4,2,0.40402
8,A,,1,1,19,,11,38,,1,0.32,0.4,2,,,1,,,1,2,,1,,2,2,,2,1,1,3,0.669478
12,A,,1,1,7,,311,88,,1,0.31,0.39,1,,,5,,,1,2,,1,,2,10,,3,1,1,3,0.40402
8,A,,1,1,19,,11,38,,1,0.34,0.4,3,,,4,,,1,1,,1,,2,99,,2,0,4,3,0.669478
12,A,,1,1,7,,311,88,,1,0.26,0.39,3,,,9,,,2,2,,1,,1,10,,6,1,2,2,0.40402
12,A,,1,1,7,,311,88,,1,0.27,0.39,2,,,3,,,2,2,,2,,1,10,,0,2,0,2,0.40402
8,A,,1,1,19,,11,38,,1,0.24,0.4,2,,,4,,,1,2,,2,,2,10,,3,2,1,2,0.669478
12,A,,1,1,7,,311,88,,1,0.3,0.39,2,,,8,,,1,1,,2,,1,10,,7,2,2,2,0.40402
8,A,,1,1,19,,11,38,,1,0.29,0.4,10,,,9,,,1,1,,1,,1,1,,3,1,0,3,0.669478
12,A,,1,1,7,,311,88,,1,0.32,0.39,1,,,6,,,1,2,,2,,3,13,,5,1,2,1,0.40402
8,A,,1,1,19,,11,38,,1,0.34,0.4,2,,,2,,,1,2,,2,,2,1,,3,1,4,3,0.669478
12,A,,1,1,7,,311,88,,1,0.29,0.39,1,,,3,,,0,0,,1,,0,91,,2,1,2,2,0.40402
8,A,,1,1,19,,11,38,,1,0.3,0.4,3,,,6,,,2,1,,1,,2,1,,1,1,0,3,0.669478
12,A,,1,1,7,,311,88,,1,0.33,0.39,1,,,6,,,2,2,,1,,1,10,,5,1,4,2,0.40402
8,A,,1,1,19,,11,38,,1,0.35,0.4,1,,,1,,,2,2,,1,,1,10,,5,1,4,1,0.669478
12,A,,1,1,7,,311,88,,1,0.29,0.39,5,,,6,,,1,1,,1,,1,99,,2,2,1,3,0.40402
98,G,,3,3,34,,86,93,,9,0.86,0.92,1,,,5,,,2,2,,1,,1,3,,3,1,0,1,0.725279
98,G,,3,3,34,,86,93,,9,0.71,0.92,1,,,3,,,2,2,,1,,1,11,,5,1,2,2,0.725279
12,A,,1,1,7,,311,88,,1,0.3,0.39,3,,,2,,,2,1,,0,,1,10,,7,1,1,3,0.40402
98,G,,3,3,34,,86,93,,9,0.83,0.92,3,,,2,,,1,2,,2,,2,19,,6,2,5,3,0.725279
98,G,,3,3,34,,86,93,,9,0.83,0.92,1,,,4,,,1,1,,2,,1,19,,5,1,4,1,0.725279
98,G,,3,3,34,,86,93,,9,0.42,0.92,3,,,3,,,1,1,,1,,1,19,,7,2,1,2,0.725279
12,A,,1,1,7,,311,88,,1,0.29,0.39,2,,,2,,,2,0,,1,,1,1,,6,2,2,2,0.40402
98,G,,3,3,34,,86,93,,9,0.88,0.92,1,,,1,,,2,2,,2,,2,90,,0,1,0,0,0.725279
12,A,,1,1,7,,311,88,,1,0.34,0.39,1,,,5,,,2,2,,2,,1,1,,3,2,2,2,0.40402
98,G,,3,3,34,,86,93,,9,0.88,0.92,3,,,2,,,1,1,,2,,1,6,,2,2,0,2,0.725279
98,G,,3,3,34,,86,93,,9,0.75,0.92,5,,,2,,,1,2,,2,,1,19,,3,2,3,3,0.725279
12,A,,1,1,7,,311,88,,1,0.34,0.39,1,,,9,,,2,1,,2,,1,10,,5,1,4,1,0.40402
98,G,,3,3,34,,86,93,,9,0.81,0.92,2,,,3,,,2,1,,1,,2,19,,3,1,5,2,0.725279
12,A,,1,1,7,,311,88,,1,0.33,0.39,1,,,1,,,1,2,,2,,2,1,,4,2,0,2,0.40402
12,A,,1,1,7,,311,88,,1,0.33,0.39,1,,,4,,,2,2,,2,,1,2,,3,1,2,1,0.40402
98,G,,3,3,34,,86,93,,9,0.69,0.92,4,,,3,,,1,1,,1,,1,19,,3,2,1,2,0.725279
12,A,,1,1,7,,311,88,,1,0.33,0.39,1,,,2,,,1,2,,1,,2,1,,4,2,4,1,0.40402
98,G,,3,3,34,,86,93,,9,0.81,0.92,3,,,2,,,1,2,,2,,3,4,,3,2,2,2,0.725279
12,A,,1,1,7,,311,88,,1,0.33,0.39,1,,,5,,,2,2,,1,,2,1,,3,2,4,2,0.40402
98,G,,3,3,34,,86,93,,9,N,0.92,3,,,2,,,1,1,,1,,2,4,,3,2,4,1,0.725279
12,A,,1,1,7,,311,88,,1,0.3,0.39,2,,,1,,,1,0,,0,,2,10,,2,1,2,1,0.40402
12,A,,1,1,7,,311,88,,1,0.31,0.39,2,,,6,,,1,2,,2,,2,16,,3,2,2,2,0.40402
12,A,,1,1,7,,311,88,,1,0.31,0.39,2,,,6,,,2,1,,2,,3,16,,3,1,0,1,0.40402
31,B,,1,1,29,,1279,50,,1,0.38,0.43,3,,,7,,,2,2,,2,,2,10,,3,1,1,2,0.85
31,B,,1,1,29,,1279,50,,1,0.33,0.43,2,,,4,,,1,2,,2,,2,2,,4,2,4,2,0.85
31,B,,1,1,29,,1279,50,,1,0.35,0.43,1,,,1,,,2,2,,2,,1,1,,3,1,4,3,0.85
31,B,,1,1,29,,1279,50,,1,0.32,0.43,2,,,5,,,1,2,,1,,2,11,,2,2,1,2,0.85
31,B,,1,1,29,,1279,50,,1,N,0.43,2,,,1,,,1,0,,1,,3,7,,6,2,3,2,0.85
31,B,,1,1,29,,1279,50,,1,0.38,0.43,2,,,4,,,1,1,,1,,2,1,,3,2,2,2,0.85
31,B,,1,1,29,,1279,50,,1,0.35,0.43,1,,,4,,,0,1,,0,,0,99,,3,2,2,2,0.85
31,B,,1,1,29,,1279,50,,1,0.33,0.43,3,,,2,,,0,1,,0,,2,10,,5,2,4,3,0.85
31,B,,1,1,29,,1279,50,,1,0.36,0.43,1,3,,5,,,1,2,,1,,2,2,,4,2,4,1,0.85
31,B,,1,1,29,,1279,50,,1,0.32,0.43,1,,,2,,,2,2,,1,,1,2,,5,2,4,2,0.85
31,B,,1,1,29,,1279,50,,1,0.34,0.43,2,,,6,,,1,0,,0,,2,1,,3,2,2,2,0.85
31,B,,1,1,29,,1279,50,,1,0.34,0.43,2,,,2,,,1,1,,1,,2,1,,6,2,2,2,0.85
27,B,,1,1,29,,945,72,,1,N,0.45,3,,,4,,,1,1,,1,,0,2,,5,2,0,2,0.85
27,B,,1,1,29,,945,72,,1,0.35,0.45,3,,,6,,,0,0,,1,,1,1,,2,2,0,2,0.85
27,B,,1,1,29,,945,72,,1,0.27,0.45,3,,,1,,,2,2,,2,,2,3,,6,1,3,2,0.85
27,B,,1,1,29,,945,72,,1,0.4,0.45,2,,,2,,,2,1,,2,,1,1,,3,2,0,2,0.85
27,B,,1,1,29,,945,72,,1,0.33,0.45,2,,,9,,,1,1,,1,,2,12,,3,2,3,2,0.85
27,B,,1,1,29,,945,72,,1,0.34,0.45,3,,,13,,,1,2,,1,,1,7,,5,2,1,2,0.85
27,B,,1,1,29,,945,72,,1,0.39,0.45,3,,,2,,,1,1,,0,,1,10,,6,2,0,2,0.85
27,B,,1,1,29,,945,72,,1,0.38,0.45,3,,,2,,,1,2,,2,,2,11,,5,2,2,2,0.85
27,B,,1,1,29,,945,72,,1,0.35,0.45,3,,,3,,,2,1,,1,,2,12,,5,2,4,2,0.85
27,B,,1,1,29,,945,72,,1,0.38,0.45,3,,,1,,,1,2,,1,,2,3,,3,1,3,2,0.85
27,B,,1,1,29,,945,72,,1,0.38,0.45,3,,,1,,,1,2,,1,,2,3,,3,2,3,3,0.85
27,B,,1,1,29,,945,72,,1,0.33,0.45,2,,,1,,,1,1,,1,,1,4,,4,2,4,2,0.85
27,B,,1,1,29,,945,72,,1,0.4,0.45,3,,,2,,,2,2,,2,,2,10,,3,2,1,2,0.85
12,A,,1,2,21,,434,11,,2,0.26,0.33,4,,,1,,,1,1,,2,,2,5,,5,1,4,1,0.283644
12,A,,1,2,21,,434,11,,2,0.27,0.33,2,,,2,,,2,2,,1,,1,5,,6,0,4,2,0.283644
12,A,,1,2,21,,434,11,,2,0.23,0.33,1,,,9,,,2,1,,2,,2,12,,5,1,4,2,0.283644
12,A,,1,2,21,,434,11,,2,0.26,0.33,1,,,7,,,1,2,,2,,1,3,,5,2,0,2,0.283644
12,A,,1,2,21,,434,11,,2,0.25,0.33,2,,,13,,,2,2,,1,,2,90,,6,1,4,2,0.283644
12,A,,1,2,21,,434,11,,2,0.25,0.33,2,,,9,,,1,0,,0,,0,12,,6,1,3,2,0.283644
12,A,,1,2,21,,434,11,,2,0.28,0.33,1,,,2,,,2,2,,2,,2,3,,5,1,3,2,0.283644
12,A,,1,2,21,,434,11,,2,0.27,0.33,2,,,7,,,1,1,,1,,2,12,,3,2,4,3,0.283644
12,A,,1,2,21,,434,11,,2,0.29,0.33,2,,,1,,,1,2,,2,,2,5,,3,2,0,2,0.283644
11,A,,1,1,21,,888,46,,1,0.27,0.35,2,,,2,,,1,2,,1,,2,4,,4,2,2,2,0.283644
11,A,,1,1,21,,888,46,,1,N,0.35,2,,,8,,,2,2,,2,,0,12,,2,1,1,2,0.283644
11,A,,1,1,21,,888,46,,1,0.31,0.35,1,,,2,,,2,2,,2,,2,2,,7,1,0,2,0.283644
11,A,,1,1,21,,888,46,,1,N,0.35,2,,,8,,,1,2,,2,,3,99,,2,2,0,0,0.283644
11,A,,1,1,21,,888,46,,1,0.29,0.35,2,,,7,,,1,2,,1,,2,11,,3,1,3,2,0.283644
11,A,,1,1,21,,888,46,,1,0.31,0.35,6,,,1,,,2,1,,1,,2,5,,3,2,0,2,0.283644
11,A,,1,1,21,,888,46,,1,0.27,0.35,2,,,1,,,2,2,,2,,2,1,,3,1,4,2,0.283644
11,A,,1,1,21,,888,46,,1,0.32,0.35,2,,,2,,,2,2,,2,,4,3,,2,2,4,3,0.283644
11,A,,1,1,21,,888,46,,1,0.28,0.35,2,,,9,,,1,2,,2,,2,16,,5,1,0,3,0.283644
11,A,,1,1,21,,888,46,,1,0.31,0.35,2,,,5,,,1,2,,2,,1,2,,3,1,3,2,0.283644
11,A,,1,1,21,,888,46,,1,0.25,0.35,0,,,3,,,1,2,,2,,1,2,,4,1,1,2,0.283644
11,A,,1,1,21,,888,46,,1,0.3,0.35,2,,,5,,,2,2,,2,,2,2,,2,1,0,2,0.283644
11,A,,1,1,21,,888,46,,1,0.29,0.35,7,,,15,,,1,2,,2,,1,7,,5,1,0,2,0.283644
11,A,,1,1,21,,888,46,,1,0.28,0.35,2,,,1,,,1,2,,2,,1,10,,7,0,4,2,0.283644
12,A,,1,1,7,,311,88,,1,0.3,0.39,2,,,5,,,1,2,,2,,2,11,,3,1,2,2,0.40402
12,A,,1,1,7,,311,88,,1,0.29,0.39,2,,,6,,,1,1,,2,,2,5,,2,1,2,2,0.40402
12,A,,1,1,7,,311,88,,1,0.29,0.39,3,,,2,,,2,2,,2,,1,11,,6,2,1,2,0.40402
12,A,,1,1,7,,311,88,,1,0.31,0.39,3,,,13,,,0,0,,1,,2,6,,2,2,2,2,0.40402
12,A,,1,1,7,,311,88,,1,0.32,0.39,2,,,1,,,1,2,,2,,1,6,,4,2,3,2,0.40402
12,A,,1,1,7,,311,88,,1,0.3,0.39,2,,,3,,,2,2,,1,,2,10,,5,1,4,2,0.40402
12,A,,1,1,7,,311,88,,1,0.28,0.39,2,,,5,,,1,0,,1,,3,16,,2,1,2,2,0.40402
12,A,,1,1,7,,311,88,,1,0.31,0.39,3,,,1,,,1,1,,2,,1,4,,6,0,2,2,0.40402
12,A,,1,1,7,,311,88,,1,0.33,0.39,2,,,8,,,1,2,,2,,3,16,,3,2,2,2,0.40402
12,A,,1,1,7,,311,88,,1,0.33,0.39,2,,,3,,,2,2,,2,,2,10,,3,1,1,2,0.40402
100,G,,2,3,34,,990,69,,6,0.38,0.6,2,,,9,,,1,2,,2,,2,15,,5,1,2,2,0.725279
100,G,,2,3,34,,990,69,,6,0.48,0.6,3,,,12,,,1,2,,2,,1,7,,7,1,4,2,0.725279
100,G,,2,3,34,,990,69,,6,0.2,0.6,2,,,3,,,2,2,,1,,0,10,,5,2,3,2,0.725279
100,G,,2,3,34,,990,69,,6,0.5,0.6,1,2,,1,,,1,1,,1,,2,90,,0,0,4,2,0.725279
100,G,,2,3,34,,990,69,,6,N,0.6,2,,,2,,,2,2,,2,,0,3,,6,1,2,1,0.725279
84,F,,2,2,33,,5367,65,,1,0.58,0.66,6,,,4,,,2,1,,1,,1,1,,2,1,2,2,2.167946
84,F,,2,2,33,,5367,65,,1,0.07,0.66,1,,,9,,,1,2,,2,,2,10,,4,1,4,2,2.167946
84,F,,2,2,33,,5367,65,,1,0.58,0.66,3,,,7,,,1,2,,2,,2,10,,5,1,4,2,2.167946
84,F,,2,2,33,,5367,65,,1,0.58,0.66,6,,,6,,,2,1,,2,,2,5,,3,2,2,2,2.167946
84,F,,2,2,33,,5367,65,,1,0.6,0.66,2,,,6,,,1,2,,2,,2,10,,2,1,1,2,2.167946
98,G,,3,3,34,,86,93,,9,0.83,0.92,2,,,3,,,2,2,,2,,2,10,,4,2,3,2,0.725279
