GATE,BAREA,TERMINAL,STRATA,PEAK,AIRLINE,AIRLINESTR,FLIGHT,DEST,DESTSTR,DESTGEO,ARRTIME,DEPTIME,PURP1,PURP2,PURP3,GETTO1,GETTO2,GETTO3,BAGS,SHOP,NOSHOP,FOOD,NOFOOD,TSAPRE,HOME,PET,AGE,GENDER,INCOME,HIFLYER,WEIGHT
94,G,,2,3,34,,990,69,,6,0.49,0.61,3,,,5,,,1,1,,1,,1,15,,3,2,2,3,0.702621333
94,G,,2,3,34,,990,69,,6,0.5,0.61,2,,,1,,,1,2,,0,,2,3,,5,1,4,2,0.702621333
94,G,,2,3,34,,990,69,,6,0.52,0.61,2,,,15,,,2,1,,2,,1,6,,6,2,4,2,0.702621333
94,G,,2,3,34,,990,69,,6,0.52,0.61,1,,,3,,,2,2,,1,,2,10,,5,1,0,2,0.702621333
94,G,,2,3,34,,990,69,,6,0.48,0.61,1,,,6,,,1,1,,2,,1,15,,3,1,0,2,0.702621333
94,G,,2,3,34,,990,69,,6,0.57,0.61,2,,,6,,,2,1,,2,,1,3,,7,2,4,2,0.702621333
94,G,,2,3,34,,990,69,,6,0,0.61,2,,,15,,,1,0,,0,,1,15,,6,2,0,2,0.702621333
94,G,,2,3,34,,990,69,,6,0.44,0.61,2,,,3,,,2,1,,1,,3,13,,3,2,0,2,0.702621333
94,G,,2,3,34,,990,69,,6,0.29,0.61,2,,,3,,,0,1,,1,,4,10,,3,2,2,3,0.702621333
94,G,,2,3,34,,990,69,,6,0.53,0.61,2,,,5,,,1,0,,1,,1,3,,7,2,0,2,0.702621333
94,G,,2,3,34,,990,69,,6,0.49,0.61,2,,,1,,,1,2,,2,,1,3,,6,2,3,2,0.702621333
94,G,,2,3,34,,990,69,,6,0.46,0.61,2,,,3,,,2,1,,1,,1,10,,3,2,2,2,0.702621333
94,G,,2,3,34,,990,69,,6,0.52,0.61,2,3,,4,,,1,2,,2,,3,2,,4,2,3,2,0.702621333
56,D,,2,1,8,,2293,24,,3,0.38,0.48,1,,,8,,,2,2,,2,,2,11,,3,2,2,2,0.869434115
56,D,,2,1,8,,2293,24,,3,0.35,0.48,2,,,8,,,1,1,,1,,1,11,,4,1,0,2,0.869434115
56,D,,2,1,8,,2293,24,,3,0.35,0.48,1,,,1,,,2,1,,2,,1,1,,3,1,3,2,0.869434115
56,D,,2,1,8,,2293,24,,3,0.4,0.48,1,,,2,,,2,2,,1,,2,4,,3,2,2,2,0.869434115
56,D,,2,1,8,,2293,24,,3,0.39,0.48,6,,,8,,,1,1,,0,,1,11,,7,1,0,2,0.869434115
56,D,,2,1,8,,2293,24,,3,0.41,0.48,6,,,8,,,1,1,,1,,2,11,,3,1,2,2,0.869434115
56,D,,2,1,8,,2293,24,,3,0.4,0.48,1,,,4,,,1,1,,2,,1,2,,6,2,3,2,0.869434115
56,D,,2,1,8,,2293,24,,3,0.43,0.48,1,,,2,,,2,2,,2,,2,12,,3,2,4,1,0.869434115
56,D,,2,1,8,,2293,24,,3,0.38,0.48,2,,,12,,,1,2,,1,,2,11,,3,2,2,2,0.869434115
56,D,,2,1,8,,2293,24,,3,0.33,0.48,2,,,2,,,0,0,,0,,1,4,,4,1,3,1,0.869434115
56,D,,2,1,8,,2293,24,,3,0.35,0.48,5,,,8,,,1,1,,1,,0,14,,4,1,5,1,0.869434115
56,D,,2,1,8,,2293,24,,3,0.38,0.48,1,,,1,,,1,1,,1,,0,0,,3,1,2,2,0.869434115
56,D,,2,1,8,,2293,24,,3,0.41,0.48,1,,,4,,,1,2,,1,,2,3,,3,2,4,2,0.869434115
56,D,,2,1,8,,2293,24,,3,0.4,0.48,1,,,4,,,1,1,,1,,2,12,,4,2,2,2,0.869434115
56,D,,2,1,8,,2293,24,,3,0.36,0.48,6,,,8,,,1,1,,1,,2,12,,3,2,4,2,0.869434115
56,D,,2,1,8,,2293,24,,3,0.4,0.48,1,,,2,,,1,2,,2,,1,3,,4,2,4,2,0.869434115
56,D,,2,1,8,,2293,24,,3,0.4,0.48,2,,,8,,,1,2,,2,,2,11,,7,1,4,2,0.869434115
56,D,,2,1,8,,2293,24,,3,0.4,0.48,1,,,1,,,2,1,,2,,2,1,,4,2,4,2,0.869434115
56,D,,2,1,8,,2293,24,,3,0.33,0.48,1,,,7,,,1,2,,2,,2,16,,4,1,3,1,0.869434115
28,B,,3,2,29,,563,50,,1,0.69,0.81,2,,,8,,,2,1,,1,,2,12,,4,2,2,2,0.522116751
28,B,,3,2,29,,563,50,,1,0.75,0.81,3,,,15,,,1,0,,1,,2,0,,6,2,0,2,0.522116751
28,B,,3,2,29,,563,50,,1,0.72,0.81,1,,,7,,,2,2,,1,,1,10,,6,1,4,2,0.522116751
28,B,,3,2,29,,563,50,,1,N,0.81,1,2,3,4,,,2,2,,2,,2,0,,4,2,3,2,0.522116751
28,B,,3,2,29,,563,50,,1,0.31,0.81,1,,,2,,,0,1,,0,,1,10,,6,1,4,1,0.522116751
28,B,,3,2,29,,563,50,,1,0.75,0.81,1,,,4,,,2,2,,1,,1,10,,5,1,4,1,0.522116751
28,B,,3,2,29,,563,50,,1,0.77,0.81,2,,,2,,,1,2,,2,,2,0,,0,0,0,0,0.522116751
28,B,,3,2,29,,563,50,,1,0.65,0.81,1,,,8,,,2,2,,1,,2,10,,3,1,2,2,0.522116751
28,B,,3,2,29,,563,50,,1,0.5,0.81,1,,,2,,,2,2,,2,,1,10,,6,1,4,1,0.522116751
28,B,,3,2,29,,563,50,,1,0.75,0.81,1,,,5,,,2,1,,2,,2,10,,7,2,4,2,0.522116751
28,B,,3,2,29,,563,50,,1,0.69,0.81,1,,,16,,,2,2,,1,,2,10,,4,2,3,2,0.522116751
28,B,,3,2,29,,563,50,,1,0.76,0.81,1,,,5,,,2,1,,1,,2,10,,4,2,4,2,0.522116751
28,B,,3,2,29,,563,50,,1,0.76,0.81,1,,,5,,,2,1,,1,,2,10,,4,1,4,2,0.522116751
28,B,,3,2,29,,563,50,,1,0.75,0.81,1,,,8,,,2,2,,1,,2,10,,5,2,4,2,0.522116751
28,B,,3,2,29,,563,50,,1,0.75,0.81,3,,,2,,,2,2,,2,,2,10,,2,2,1,2,0.522116751
28,B,,3,2,29,,563,50,,1,0.76,0.81,2,,,2,,,1,2,,2,,2,10,,3,2,1,2,0.522116751
28,B,,3,2,29,,563,50,,1,0.76,0.81,2,,,5,,,1,1,,2,,0,10,,3,1,3,1,0.522116751
28,B,,3,2,29,,563,50,,1,0.73,0.81,1,,,4,,,2,2,,1,,2,0,,7,1,0,0,0.522116751
28,B,,3,2,29,,563,50,,1,0.73,0.81,2,,,2,,,2,1,,2,,2,10,,3,2,2,2,0.522116751
28,B,,3,2,29,,563,50,,1,0.75,0.81,1,,,12,,,2,2,,1,,2,10,,3,1,3,2,0.522116751
28,B,,3,2,29,,563,50,,1,0.67,0.81,2,,,5,,,2,2,,1,,2,10,,5,2,4,2,0.522116751
28,B,,3,2,29,,563,50,,1,0.69,0.81,3,,,3,,,1,0,,1,,1,16,,7,3,0,1,0.522116751
43,C,,1,1,18,,658,25,,1,0.31,0.41,2,,,2,,,1,1,,2,,2,1,,5,2,3,2,0.988958491
43,C,,1,1,18,,658,25,,1,0.31,0.41,1,,,6,,,1,2,,1,,2,12,,4,2,3,2,0.988958491
43,C,,1,1,18,,658,25,,1,0.35,0.41,3,,,2,,,2,1,,1,,1,10,,2,2,2,2,0.988958491
91,G,,3,3,2,,1847,99,,4,0.36,0.73,5,,,6,,,1,2,,1,,1,16,,5,1,2,2,0.702621333
91,G,,3,3,2,,1847,99,,4,0.09,0.73,3,,,3,,,2,2,,1,,4,10,,2,1,2,2,0.702621333
91,G,,3,3,2,,1847,99,,4,0.57,0.73,3,,,2,,,2,2,,2,,1,13,,7,1,1,2,0.702621333
91,G,,3,3,2,,1847,99,,4,0.63,0.73,3,,,2,,,2,2,,1,,2,13,,5,2,2,1,0.702621333
91,G,,3,3,2,,1847,99,,4,0.62,0.73,3,,,2,,,2,1,,2,,2,13,,2,2,0,2,0.702621333
91,G,,3,3,2,,1847,99,,4,0.38,0.73,1,,,4,,,2,2,,1,,1,13,,6,1,0,2,0.702621333
91,G,,3,3,2,,1847,99,,4,0.58,0.73,2,,,3,,,2,2,,1,,4,0,,4,2,1,2,0.702621333
91,G,,3,3,2,,1847,99,,4,0.63,0.73,1,,,4,,,1,1,,2,,1,13,,4,1,3,2,0.702621333
91,G,,3,3,2,,1847,99,,4,0.5,0.73,2,,,3,,,0,0,,1,,3,13,,2,1,2,2,0.702621333
91,G,,3,3,2,,1847,99,,4,0.65,0.73,2,,,5,,,2,2,,2,,2,13,,3,1,0,2,0.702621333
91,G,,3,3,2,,1847,99,,4,0.58,0.73,1,,,4,,,1,1,,1,,1,13,,3,1,4,2,0.702621333
91,G,,3,3,2,,1847,99,,4,0.65,0.73,2,,,8,,,1,1,,0,,2,13,,6,3,2,2,0.702621333
91,G,,3,3,2,,1847,99,,4,0.63,0.73,2,,,2,,,1,2,,2,,2,13,,3,2,2,2,0.702621333
91,G,,3,3,2,,1847,99,,4,0.63,0.73,1,,,5,,,1,1,,1,,2,13,,6,1,4,2,0.702621333
91,G,,3,3,2,,1847,99,,4,0.65,0.73,1,,,6,,,2,1,,1,,2,10,,6,1,3,2,0.702621333
91,G,,3,3,2,,1847,99,,4,0.56,0.73,2,,,5,,,2,1,,1,,2,15,,3,1,2,2,0.702621333
91,G,,3,3,2,,1847,99,,4,0.65,0.73,1,,,4,,,2,2,,2,,2,13,,3,1,3,2,0.702621333
91,G,,3,3,2,,1847,99,,4,0.66,0.73,1,,,2,,,2,2,,1,,2,3,,5,1,4,2,0.702621333
91,G,,3,3,2,,1847,99,,4,0.58,0.73,1,,,8,,,2,1,,1,,2,13,,4,1,4,2,0.702621333
91,G,,3,3,2,,1847,99,,4,0.56,0.73,3,,,8,,,1,0,,1,,0,13,,7,0,3,2,0.702621333
91,G,,3,3,2,,1847,99,,4,N,0.73,2,,,2,,,1,0,,0,,2,16,,4,2,0,1,0.702621333
91,G,,3,3,2,,1847,99,,4,0.46,0.73,5,,,5,,,2,1,,1,,0,16,,3,2,0,3,0.702621333
75,F,,2,2,33,,317,108,,3,0.49,0.56,2,,,5,,,1,1,,1,,2,4,,3,1,2,2,2.543219929
75,F,,2,2,33,,317,108,,3,0.46,0.56,2,,,3,,,2,2,,1,,4,11,,4,2,2,2,2.543219929
75,F,,2,2,33,,317,108,,3,0.52,0.56,2,,,2,,,1,2,,2,,4,11,,2,1,1,2,2.543219929
75,F,,2,2,33,,317,108,,3,0.49,0.56,2,,,5,,,2,2,,2,,2,11,,5,1,2,2,2.543219929
75,F,,2,2,33,,317,108,,3,0.46,0.56,3,,,3,,,1,1,,2,,2,11,,4,1,0,2,2.543219929
75,F,,2,2,33,,317,108,,3,0.44,0.56,1,,,3,,,0,1,,1,,4,10,,6,2,4,2,2.543219929
75,F,,2,2,33,,317,108,,3,0.48,0.56,1,,,1,,,2,2,,2,,2,2,,3,1,4,2,2.543219929
75,F,,2,2,33,,317,108,,3,0.49,0.56,1,,,3,,,0,1,,1,,2,10,,7,1,0,1,2.543219929
75,F,,2,2,33,,317,108,,3,0.47,0.56,1,,,5,,,1,2,,1,,1,1,,6,1,4,2,2.543219929
75,F,,2,2,33,,317,108,,3,0.5,0.56,3,,,2,,,2,1,,2,,1,11,,7,2,0,2,2.543219929
75,F,,2,2,33,,317,108,,3,N,0.56,0,,,4,,,1,1,,2,,1,2,,7,2,3,2,2.543219929
75,F,,2,2,33,,317,108,,3,0.51,0.56,1,,,3,,,2,2,,2,,4,10,,3,2,3,3,2.543219929
75,F,,2,2,33,,317,108,,3,0.49,0.56,1,,,15,,,1,1,,1,,1,9,,5,2,4,2,2.543219929
75,F,,2,2,33,,317,108,,3,0.47,0.56,2,,,2,,,1,2,,2,,3,11,,7,0,2,2,2.543219929
75,F,,2,2,33,,317,108,,3,0.5,0.56,2,,,8,,,1,1,,0,,2,11,,5,2,2,2,2.543219929
75,F,,2,2,33,,317,108,,3,0.5,0.56,2,,,3,,,2,2,,2,,4,11,,3,2,1,2,2.543219929
94,G,,2,3,9,,7,96,,8,0.4,0.51,5,,,5,,,2,1,,2,,3,16,,4,1,3,2,0.702621333
94,G,,2,3,9,,7,96,,8,0.42,0.51,3,,,2,,,1,0,,0,,1,4,,7,2,1,3,0.702621333
94,G,,2,3,9,,7,96,,8,0.38,0.51,1,,,4,,,1,1,,2,,3,16,,4,1,2,2,0.702621333
94,G,,2,3,9,,7,96,,8,0.35,0.51,5,,,3,,,2,2,,1,,3,16,,3,1,2,2,0.702621333
94,G,,2,3,9,,7,96,,8,0.35,0.51,5,,,3,,,2,2,,1,,3,16,,3,2,1,2,0.702621333
94,G,,2,3,9,,7,96,,8,0.44,0.51,1,,,8,,,2,2,,2,,3,16,,6,1,3,2,0.702621333
94,G,,2,3,9,,7,96,,8,0.43,0.51,3,,,13,,,1,1,,2,,2,1,,4,1,4,2,0.702621333
94,G,,2,3,9,,7,96,,8,0.4,0.51,3,,,2,,,2,2,,2,,3,10,,6,2,3,3,0.702621333
94,G,,2,3,9,,7,96,,8,0.4,0.51,1,,,8,,,1,2,,2,,2,12,,5,1,4,1,0.702621333
94,G,,2,3,9,,7,96,,8,0.38,0.51,2,,,3,,,1,1,,2,,3,16,,1,1,1,2,0.702621333
94,G,,2,3,9,,7,96,,8,0.42,0.51,1,4,,1,,,1,1,,2,,3,16,,4,2,0,3,0.702621333
94,G,,2,3,9,,7,96,,8,0.38,0.51,5,,,5,,,1,1,,2,,3,16,,4,1,3,3,0.702621333
94,G,,2,3,9,,7,96,,8,0.43,0.51,5,,,5,,,1,2,,2,,2,16,,5,1,4,2,0.702621333
94,G,,2,3,9,,7,96,,8,0.44,0.51,5,,,4,,,2,1,,2,,2,16,,4,1,3,2,0.702621333
94,G,,2,3,9,,7,96,,8,0.31,0.51,2,,,2,,,1,2,,2,,1,16,,2,2,1,3,0.702621333
2,A,,3,2,30,,396,55,,3,0.63,0.73,6,,,8,,,2,1,,1,,2,10,,3,1,3,2,0.778087449
2,A,,3,2,30,,396,55,,3,0.63,0.73,2,,,2,,,2,2,,2,,2,11,,7,2,2,1,0.778087449
2,A,,3,2,30,,396,55,,3,0.65,0.73,0,,,6,,,2,2,,1,,2,11,,3,2,0,2,0.778087449
2,A,,3,2,30,,396,55,,3,0.69,0.73,2,,,2,,,2,2,,2,,2,11,,3,1,2,3,0.778087449
2,A,,3,2,30,,396,55,,3,0.65,0.73,2,,,12,,,2,1,,1,,2,11,,3,1,4,3,0.778087449
2,A,,3,2,30,,396,55,,3,0.67,0.73,3,,,2,,,1,2,,2,,2,4,,3,1,4,2,0.778087449
2,A,,3,2,30,,396,55,,3,0.65,0.73,2,,,8,,,1,2,,1,,2,11,,3,2,2,2,0.778087449
2,A,,3,2,30,,396,55,,3,0.67,0.73,3,,,2,,,2,2,,1,,1,3,,6,2,3,2,0.778087449
2,A,,3,2,30,,396,55,,3,0.67,0.73,2,,,2,,,2,2,,2,,1,5,,6,1,4,2,0.778087449
2,A,,3,2,30,,396,55,,3,0.67,0.73,5,,,5,,,2,2,,2,,2,11,,2,1,1,2,0.778087449
2,A,,3,2,30,,396,55,,3,0.6,0.73,2,,,8,,,1,1,,1,,2,11,,6,2,3,2,0.778087449
2,A,,3,2,30,,396,55,,3,N,0.73,2,,,8,,,1,1,,1,,2,11,,6,2,0,2,0.778087449
2,A,,3,2,30,,396,55,,3,0.65,0.73,2,,,2,,,2,2,,2,,1,11,,6,2,0,2,0.778087449
2,A,,3,2,30,,396,55,,3,0.63,0.73,2,3,,15,,,1,2,,1,,1,7,,7,0,1,2,0.778087449
2,A,,3,2,30,,396,55,,3,N,0.73,3,,,2,,,1,2,,2,,3,11,,4,1,1,2,0.778087449
2,A,,3,2,30,,396,55,,3,0.54,0.73,2,,,8,,,2,1,,1,,2,11,,3,2,2,2,0.778087449
2,A,,3,2,30,,396,55,,3,0.63,0.73,1,,,4,,,1,2,,2,,2,11,,3,2,4,2,0.778087449
2,A,,3,2,30,,396,55,,3,0.63,0.73,2,,,6,,,1,2,,1,,1,11,,6,2,2,2,0.778087449
2,A,,3,2,30,,396,55,,3,0.65,0.73,2,,,8,,,1,2,,2,,2,11,,3,2,4,2,0.778087449
12,A,,1,1,21,,735,49,,1,0.31,0.37,3,,,2,,,1,1,,2,,2,1,,2,2,2,1,0.778087449
12,A,,1,1,21,,735,49,,1,0.31,0.37,1,,,1,,,2,2,,2,,2,1,,4,1,2,1,0.778087449
12,A,,1,1,21,,735,49,,1,0.31,0.37,3,,,5,,,2,1,,1,,2,1,,3,2,1,1,0.778087449
12,A,,1,1,21,,735,49,,1,0.27,0.37,1,,,2,,,2,2,,2,,2,10,,4,1,3,2,0.778087449
12,A,,1,1,21,,735,49,,1,0.31,0.37,3,,,2,,,1,2,,2,,1,3,,3,2,2,2,0.778087449
12,A,,1,1,21,,735,49,,1,0.31,0.37,1,,,4,,,2,1,,1,,2,10,,4,1,4,2,0.778087449
12,A,,1,1,21,,735,49,,1,0.3,0.37,2,,,6,,,2,2,,1,,2,8,,5,2,4,2,0.778087449
12,A,,1,1,21,,735,49,,1,0.31,0.37,2,,,1,,,2,2,,1,,1,3,,6,1,3,2,0.778087449
12,A,,1,1,21,,735,49,,1,0.29,0.37,2,,,12,,,2,2,,2,,2,3,,4,2,4,2,0.778087449
12,A,,1,1,21,,735,49,,1,0.34,0.37,3,,,5,,,2,2,,2,,2,10,,2,2,1,2,0.778087449
12,A,,1,1,21,,735,49,,1,0.29,0.37,1,,,8,,,2,1,,1,,1,11,,3,1,4,2,0.778087449
12,A,,1,1,21,,735,49,,1,0.25,0.37,2,,,2,,,1,0,,0,,2,3,,7,2,1,2,0.778087449
12,A,,1,1,21,,735,49,,1,0.29,0.37,2,,,2,,,1,2,,2,,1,3,,7,2,1,2,0.778087449
12,A,,1,1,21,,735,49,,1,0.3,0.37,2,,,2,,,2,2,,1,,2,4,,2,0,2,2,0.778087449
12,A,,1,1,21,,735,49,,1,0.32,0.37,2,,,5,,,0,0,,0,,1,1,,6,1,2,2,0.778087449
12,A,,1,1,21,,735,49,,1,0.29,0.37,2,,,2,,,0,0,,1,,2,1,,2,2,2,2,0.778087449
12,A,,1,1,21,,735,49,,1,0.32,0.37,2,,,2,,,2,2,,2,,2,1,,3,2,1,2,0.778087449
12,A,,1,1,21,,735,49,,1,0.29,0.37,3,,,5,,,2,1,,1,,2,1,,3,1,2,2,0.778087449
12,A,,1,1,21,,735,49,,1,0.32,0.37,2,,,4,,,2,2,,1,,2,0,,3,2,0,2,0.778087449
12,A,,1,1,21,,735,49,,1,0.32,0.37,2,,,2,,,2,2,,1,,2,2,,3,2,3,2,0.778087449
12,A,,1,1,21,,735,49,,1,0.33,0.37,2,,,8,,,1,2,,2,,3,15,,3,1,2,2,0.778087449
57,D,,3,2,8,,209,50,,1,0.68,0.75,1,,,4,,,1,2,,1,,2,10,,6,1,3,1,0.869434115
57,D,,3,2,8,,209,50,,1,0.6,0.75,2,,,2,,,2,1,,2,,2,10,,5,2,1,2,0.869434115
57,D,,3,2,8,,209,50,,1,0.69,0.75,1,,,7,,,2,2,,2,,1,10,,4,1,4,1,0.869434115
57,D,,3,2,8,,209,50,,1,0.66,0.75,1,,,6,,,1,1,,1,,2,12,,4,2,4,2,0.869434115
57,D,,3,2,8,,209,50,,1,0.7,0.75,1,,,1,,,1,0,,1,,2,5,,5,1,4,2,0.869434115
57,D,,3,2,8,,209,50,,1,0.63,0.75,2,,,2,,,1,1,,2,,1,14,,3,1,0,2,0.869434115
57,D,,3,2,8,,209,50,,1,0.69,0.75,1,,,8,,,2,2,,1,,1,10,,5,2,4,1,0.869434115
57,D,,3,2,8,,209,50,,1,0.61,0.75,2,,,6,,,1,1,,2,,1,19,,2,1,0,2,0.869434115
57,D,,3,2,8,,209,50,,1,0.67,0.75,2,,,4,,,2,1,,1,,2,19,,4,1,4,1,0.869434115
57,D,,3,2,8,,209,50,,1,0.67,0.75,2,,,5,,,2,2,,1,,2,1,,3,2,2,3,0.869434115
57,D,,3,2,8,,209,50,,1,0.67,0.75,3,,,2,,,1,1,,0,,1,10,,7,0,1,2,0.869434115
57,D,,3,2,8,,209,50,,1,0.69,0.75,2,,,2,,,1,2,,2,,2,2,,5,2,2,2,0.869434115
57,D,,3,2,8,,209,50,,1,0.6,0.75,4,,,6,,,1,1,,1,,3,19,,5,1,2,2,0.869434115
57,D,,3,2,8,,209,50,,1,0.65,0.75,6,,,2,,,1,1,,1,,1,3,,5,1,2,2,0.869434115
57,D,,3,2,8,,209,50,,1,0.66,0.75,2,,,2,,,1,2,,2,,2,10,,6,1,1,2,0.869434115
57,D,,3,2,8,,209,50,,1,0.4,0.75,3,,,16,,,1,1,,1,,1,15,,7,2,0,1,0.869434115
57,D,,3,2,8,,209,50,,1,0.63,0.75,1,,,2,,,1,2,,2,,2,1,,4,2,4,3,0.869434115
57,D,,3,2,8,,209,50,,1,0.65,0.75,2,,,1,,,1,0,,0,,2,10,,3,2,1,2,0.869434115
57,D,,3,2,8,,209,50,,1,N,0.75,3,,,2,,,2,1,,1,,1,0,,6,2,4,2,0.869434115
30,B,,3,2,6,,636,4,,2,0.89,0.98,2,,,1,,,1,1,,1,,2,4,,3,2,3,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.9,0.98,6,,,2,,,2,2,,2,,4,4,,3,2,1,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.9,0.98,2,,,8,,,1,1,,2,,2,10,,6,2,0,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.86,0.98,2,,,5,,,1,1,,1,,2,3,,5,1,2,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.93,0.98,2,,,11,,,1,2,,2,,2,1,,2,1,1,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.94,0.98,5,,,1,,,2,2,,2,,2,3,,5,1,4,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.95,0.98,1,,,8,,,2,2,,2,,2,12,,3,1,3,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.93,0.98,5,,,5,,,2,2,,2,,1,3,,3,2,1,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.92,0.98,1,,,12,,,1,1,,2,,2,1,,4,2,2,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.94,0.98,3,,,2,,,0,1,,0,,2,1,,3,1,1,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.92,0.98,2,,,2,,,2,2,,2,,2,0,,3,2,0,0,0.522116751
30,B,,3,2,6,,636,4,,2,0.83,0.98,6,,,1,,,1,1,,1,,2,10,,3,1,3,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.86,0.98,2,,,2,,,1,1,,1,,2,3,,3,2,3,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.93,0.98,2,,,1,,,2,1,,2,,2,2,,4,2,3,3,0.522116751
30,B,,3,2,6,,636,4,,2,0.93,0.98,6,,,2,,,2,2,,2,,2,2,,3,1,3,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.92,0.98,3,,,2,,,2,2,,2,,3,10,,0,0,0,0,0.522116751
30,B,,3,2,6,,636,4,,2,0.92,0.98,1,,,8,,,2,1,,2,,2,12,,4,1,4,1,0.522116751
30,B,,3,2,6,,636,4,,2,0.92,0.98,2,,,2,,,2,2,,2,,2,11,,2,2,3,3,0.522116751
30,B,,3,2,6,,636,4,,2,0.93,0.98,3,,,2,,,1,1,,1,,2,4,,3,1,1,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.83,0.98,5,,,6,,,1,2,,1,,2,11,,6,2,0,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.9,0.98,1,,,15,,,2,2,,2,,2,11,,3,1,2,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.88,0.98,5,6,,8,,,1,1,,1,,3,12,,6,2,1,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.9,0.98,5,,,8,,,2,2,,2,,2,10,,5,1,4,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.85,0.98,5,,,4,,,2,2,,2,,2,11,,3,2,1,1,0.522116751
30,B,,3,2,6,,636,4,,2,0.89,0.98,3,,,2,,,2,2,,1,,2,12,,7,1,2,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.92,0.98,2,,,2,,,2,2,,2,,3,4,,2,1,1,0,0.522116751
30,B,,3,2,6,,636,4,,2,0.9,0.98,1,,,2,,,1,1,,2,,1,0,,3,1,2,0,0.522116751
30,B,,3,2,6,,636,4,,2,0.9,0.98,2,,,5,,,1,2,,2,,2,12,,2,2,1,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.9,0.98,2,,,5,,,1,2,,2,,3,15,,2,2,1,3,0.522116751
30,B,,3,2,6,,636,4,,2,0.77,0.98,5,,,12,,,2,1,,1,,2,12,,2,1,2,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.63,0.98,5,,,2,,,2,2,,2,,2,12,,3,2,5,1,0.522116751
30,B,,3,2,6,,636,4,,2,0.9,0.98,2,,,7,,,1,1,,2,,2,12,,3,2,3,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.86,0.98,6,,,5,,,2,2,,1,,2,5,,3,2,1,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.83,0.98,2,,,2,,,2,2,,2,,2,11,,2,2,1,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.85,0.98,6,,,5,,,1,2,,1,,1,3,,4,1,2,2,0.522116751
30,B,,3,2,6,,636,4,,2,0.88,0.98,2,,,1,,,2,1,,0,,0,10,,7,2,4,2,0.522116751
21,B,,3,2,35,,434,71,,2,0.82,0.92,5,,,6,,,2,2,,2,,1,12,,7,2,0,2,0.522116751
21,B,,3,2,35,,434,71,,2,N,0.92,5,,,2,,,1,0,,0,,2,0,,5,2,0,2,0.522116751
21,B,,3,2,35,,434,71,,2,0.85,0.92,3,,,2,,,2,1,,2,,2,0,,3,2,0,2,0.522116751
21,B,,3,2,35,,434,71,,2,0.86,0.92,1,,,4,,,2,2,,2,,2,12,,4,1,1,2,0.522116751
21,B,,3,2,35,,434,71,,2,0.75,0.92,5,,,5,,,2,2,,1,,2,12,,5,2,2,2,0.522116751
21,B,,3,2,35,,434,71,,2,0.87,0.92,0,,,13,,,1,2,,2,,2,13,,3,2,4,2,0.522116751
21,B,,3,2,35,,434,71,,2,0.71,0.92,1,,,8,,,2,1,,1,,1,12,,5,2,3,1,0.522116751
21,B,,3,2,35,,434,71,,2,0.83,0.92,1,,,8,,,1,1,,1,,1,12,,4,1,4,1,0.522116751
21,B,,3,2,35,,434,71,,2,0.85,0.92,6,,,5,,,2,1,,1,,3,1,,5,2,3,2,0.522116751
21,B,,3,2,35,,434,71,,2,0.88,0.92,4,,,2,,,1,2,,2,,1,8,,1,2,4,2,0.522116751
21,B,,3,2,35,,434,71,,2,0.86,0.92,1,,,1,,,2,2,,2,,1,3,,4,1,4,1,0.522116751
21,B,,3,2,35,,434,71,,2,0.87,0.92,3,,,2,,,2,1,,2,,3,5,,3,2,2,2,0.522116751
21,B,,3,2,35,,434,71,,2,0.86,0.92,3,,,2,,,0,1,,0,,2,10,,3,1,2,2,0.522116751
21,B,,3,2,35,,434,71,,2,0.84,0.92,4,,,1,,,1,2,,2,,1,3,,1,2,1,2,0.522116751
21,B,,3,2,35,,434,71,,2,0.83,0.92,4,,,2,,,2,1,,2,,2,0,,0,0,0,0,0.522116751
21,B,,3,2,35,,434,71,,2,0.81,0.92,6,,,1,,,3,3,,3,,1,11,,2,3,0,1,0.522116751
21,B,,3,2,35,,434,71,,2,0.83,0.92,1,,,8,,,2,1,,1,,1,12,,5,1,4,1,0.522116751
