GATE,BAREA,TERMINAL,STRATA,PEAK,AIRLINE,AIRLINESTR,FLIGHT,DEST,DESTSTR,DESTGEO,ARRTIME,DEPTIME,PURP1,PURP2,PURP3,GETTO1,GETTO2,GETTO3,BAGS,SHOP,NOSHOP,FOOD,NOFOOD,TSAPRE,HOME,PET,AGE,GENDER,INCOME,HIFLYER,WEIGHT
4,A,,1,3,7,ALASKA,222,52,PUERTO VALLARTA,4,0.27,0.44,2,,,1,,,1,2,,1,,1,7,1,55-64,Male,3,2,0.35525
8,A,,1,1,19,HAWAIIAN,11,26,HONOLULU,1,0.27,0.38,2,,,3,,,2,2,,2,,2,10,1,55-64,Male,3,2,0.975517672
99,G,,3,3,22,LUFTHANSA,459,41,MUNICH,6,0.67,0.86,5,,,4,,,1,2,,2,,2,15,1,55-64,Male,3,2,0.975517672
88,F,,1,2,28,UNITED,734,13,CHICAGO-O'HARE,3,0.17,0.25,3,,,13,,,1,2,,2,,0,2,1,55-64,Male,3,2,1.757875
88,F,,1,2,28,UNITED,734,13,CHICAGO-O'HARE,3,0.17,0.25,2,,,4,,,2,1,,2,,1,12,1,55-64,Male,3,2,1.757875
88,F,,1,2,28,UNITED,734,13,CHICAGO-O'HARE,3,0.17,0.25,5,,,3,,,0,0,,2,,4,10,1,55-64,Male,3,2,1.757875
92,G,,2,3,3,AIR CANADA,738,67,TORONTO,4,0.32,0.48,3,,,3,,,1,1,,1,,2,19,1,55-64,Male,3,2,0.251095694
11,A,,2,3,21,KOREAN AIR,24,61,SEOUL-INCHEON,8,0.49,0.57,3,,,5,,,1,2,,1,,2,16,1,55-64,Male,3,1,0.975517672
10,A,,2,2,7,ALASKA,315,60,SEATTLE,1,0.54,0.66,2,,,7,,,2,1,,1,,1,10,1,55-64,Male,3,2,0.35525
10,A,,2,2,7,ALASKA,315,60,SEATTLE,1,0.59,0.66,2,,,6,,,0,0,,0,,1,10,5,55-64,Male,3,2,0.35525
58,D,,1,2,8,AMERICAN,1454,15,DALLAS-FT. WORTH,3,0.17,0.25,6,,,2,,,2,2,,2,,1,3,1,55-64,Male,3,2,1.122545455
58,D,,1,2,8,AMERICAN,1454,15,DALLAS-FT. WORTH,3,0.16,0.25,2,,,1,,,1,1,,1,,1,7,1,55-64,Male,3,2,1.122545455
73,F,,3,3,29,UNITED INTL,1134,68,VANCOUVER,4,0.77,0.88,1,,,3,,,2,1,,1,,4,10,1,55-64,Male,3,1,0.917421687
77,F,,1,2,28,UNITED,5567,15,DALLAS-FT. WORTH,3,0.27,0.33,2,5,,2,,,2,2,,2,,2,1,1,55-64,Male,3,2,1.757875
2,A,,1,2,28,UNITED,1743,16,DENVER,1,0.17,0.25,1,,,1,,,2,2,,2,,1,3,1,55-64,Male,3,2,1.757875
74,F,,3,3,29,UNITED INTL,460,68,VANCOUVER,4,0.69,0.83,2,,,3,,,0,2,,2,,1,10,1,55-64,Male,3,2,0.917421687
56,D,,3,2,8,AMERICAN,209,34,LOS ANGELES,1,0.77,0.85,2,,,13,,,1,1,,1,,1,6,1,55-64,Male,4,2,1.122545455
90,F,,2,2,28,UNITED,242,7,BOSTON,2,0.56,0.6,1,,,7,,,2,2,,2,,1,11,1,55-64,Male,4,1,1.757875
4,A,,1,1,28,UNITED,728,13,CHICAGO-O'HARE,3,0.35,0.44,3,,,1,,,1,1,,1,,2,4,1,55-64,Male,4,1,1.757875
4,A,,1,1,28,UNITED,728,13,CHICAGO-O'HARE,3,N,0.44,2,,,2,,,1,0,,0,,1,2,1,55-64,Male,4,2,1.757875
4,A,,1,1,28,UNITED,728,13,CHICAGO-O'HARE,3,0.27,0.44,1,,,3,,,2,2,,2,,4,12,1,55-64,Male,4,1,1.757875
94,G,,3,2,28,UNITED,525,34,LOS ANGELES,1,0.63,0.75,5,,,7,,,1,2,,2,,2,16,1,55-64,Male,4,2,1.757875
10,A,,2,2,20,JETBLUE,916,43,NEW YORK-JFK,2,0.58,0.68,2,,,2,,,2,2,,2,,1,12,1,55-64,Male,4,2,0.355703704
96,G,,3,2,28,UNITED,810,60,SEATTLE,1,0.71,0.75,1,,,6,,,2,2,,2,,1,1,1,55-64,Male,4,1,1.757875
96,G,,3,2,28,UNITED,810,60,SEATTLE,1,0.67,0.75,3,,,2,,,2,2,,1,,1,10,1,55-64,Male,4,2,1.757875
92,G,,2,3,29,UNITED INTL,990,47,PARIS-DE GAULLE,6,0.46,0.61,1,,,9,,,2,1,,2,,1,15,1,55-64,Male,4,2,0.917421687
99,G,,3,3,27,TURKISH AIRLINES,80,28,ISTANBUL,8,N,0.76,3,,,5,,,2,2,,2,,1,11,1,55-64,Male,4,2,0.975517672
30,B,,3,2,25,SOUTHWEST,1307,30,LAS VEGAS,1,0.71,0.8,5,,,6,,,2,2,,1,,3,1,1,55-64,Male,4,2,0.8875125
30,B,,3,2,25,SOUTHWEST,1307,30,LAS VEGAS,1,0.72,0.8,3,,,2,,,1,1,,2,,2,10,1,55-64,Male,4,2,0.8875125
26,B,,3,2,25,SOUTHWEST,7,34,LOS ANGELES,1,0.34,0.71,1,,,3,,,2,1,,2,,1,10,1,55-64,Male,4,1,0.8875125
26,B,,3,2,25,SOUTHWEST,2034,34,LOS ANGELES,1,0.64,0.71,3,,,2,,,2,2,,2,,1,10,1,55-64,Male,4,2,0.8875125
26,B,,3,2,25,SOUTHWEST,2034,34,LOS ANGELES,1,0.65,0.71,1,,,4,,,2,2,,2,,1,11,1,55-64,Male,4,1,0.8875125
30,B,,3,2,25,SOUTHWEST,1744,16,DENVER,1,0.81,0.85,2,,,6,,,1,2,,2,,2,10,1,55-64,Male,4,1,0.8875125
74,F,,1,2,28,UNITED,1444,16,DENVER,1,0.23,0.28,1,,,1,,,2,2,,2,,1,5,1,55-64,Male,4,1,1.757875
31,B,,3,2,25,SOUTHWEST,1860,58,SANTA ANA,1,0.69,0.75,3,,,2,,,2,2,,2,,1,10,1,55-64,Male,4,2,0.8875125
101,G,,3,3,17,EVA AIR,27,64,TAIPEI,8,0.6,0.75,3,,,6,,,1,1,,1,,2,5,1,55-64,Male,4,2,0.975517672
96,G,,3,3,3,AIR CANADA,569,68,VANCOUVER,4,0.63,0.72,2,3,,6,,,1,0,,1,,2,5,1,55-64,Male,4,2,0.251095694
91,G,,2,3,29,UNITED INTL,9,12,CHENGDU,8,0.48,0.56,4,,,3,,,1,1,,1,,4,11,1,55-64,Male,4,2,0.917421687
66,E,,3,2,28,UNITED,810,60,SEATTLE,1,0.54,0.75,1,,,9,,,2,2,,2,,1,10,1,55-64,Male,4,1,1.757875
65,E,,3,2,28,UNITED,1681,4,BALTIMORE,2,0.8,0.89,2,,,3,,,2,2,,2,,4,12,1,55-64,Male,4,2,1.757875
90,F,,2,2,28,UNITED,390,13,CHICAGO-O'HARE,3,0.65,0.71,1,5,,5,,,2,1,,1,,2,11,1,55-64,Male,4,2,1.757875
44,C,,2,2,15,DELTA,2773,34,LOS ANGELES,1,0.65,0.71,1,,,9,,,0,0,,0,,1,11,1,55-64,Male,4,1,1.045596774
42,C,,3,2,15,DELTA,2800,54,SALT LAKE CITY,1,0.69,0.75,1,,,7,,,2,2,,2,,1,10,1,55-64,Male,4,1,1.045596774
44,C,,2,2,15,DELTA,2773,34,LOS ANGELES,1,0.66,0.71,1,,,9,,,2,2,,1,,1,1,1,55-64,Male,4,1,1.045596774
71,F,,3,2,28,UNITED,6018,59,SANTA BARBARA,1,0.73,0.77,1,,,3,,,2,2,,2,,4,10,1,55-64,Male,4,1,1.757875
62,E,,3,2,28,UNITED,390,13,CHICAGO-O'HARE,3,0.63,0.73,1,,,9,,,2,2,,2,,1,11,1,55-64,Male,4,1,1.757875
58,D,,2,1,8,AMERICAN,5991,34,LOS ANGELES,1,0.42,0.5,6,,,2,,,1,2,,1,,2,16,1,55-64,Male,4,2,1.122545455
47,C,,1,1,8,AMERICAN,722,48,PHILADELPHIA,2,0.36,0.45,1,,,7,,,2,2,,1,,2,12,1,55-64,Male,4,2,1.122545455
31,B,,1,1,25,SOUTHWEST,2023,55,SAN DIEGO,1,0.31,0.39,1,,,5,,,1,2,,1,,1,11,1,55-64,Male,4,1,0.8875125
10,A,,3,2,7,ALASKA,331,60,SEATTLE,1,0.69,0.75,1,,,5,,,0,1,,0,,1,10,1,55-64,Male,4,1,0.35525
10,A,,3,2,7,ALASKA,744,54,SALT LAKE CITY,1,0.63,0.87,2,,,3,,,2,2,,1,,2,10,1,55-64,Male,4,2,0.35525
10,A,,3,2,7,ALASKA,744,54,SALT LAKE CITY,1,0.63,0.87,1,,,1,,,2,1,,1,,1,10,1,55-64,Male,4,1,0.35525
11,A,,3,2,7,ALASKA,304,46,PALM SPRINGS,2,0.85,0.91,1,,,2,,,2,1,,2,,2,10,1,55-64,Male,4,2,0.35525
47,C,,2,2,8,AMERICAN,774,48,PHILADELPHIA,2,0.48,0.56,2,,,9,,,1,1,,1,,2,12,1,55-64,Male,4,2,1.122545455
45,C,,2,1,8,AMERICAN,574,49,PHOENIX,1,0.4,0.5,1,,,3,,,1,2,,2,,2,19,1,55-64,Male,4,1,1.122545455
51,D,,1,1,30,VIRGIN AMERICA,956,55,SAN DIEGO,1,0.32,0.42,1,,,2,,,1,0,,1,,1,4,1,55-64,Male,4,2,1.000529644
51,D,,1,1,30,VIRGIN AMERICA,956,55,SAN DIEGO,1,0.35,0.42,3,,,1,,,2,1,,2,,1,2,1,55-64,Male,4,2,1.000529644
50,D,,1,3,30,VIRGIN AMERICA,284,10,CANCUN,4,0.28,0.37,2,,,1,,,1,1,,2,,1,3,1,55-64,Male,4,2,1.000529644
58,D,,2,1,8,AMERICAN,2441,15,DALLAS-FT. WORTH,3,0.4,0.49,2,,,2,,,1,2,,2,,1,11,1,55-64,Male,4,2,1.122545455
12,A,,3,2,20,JETBLUE,278,22,FT. LAUDERDALE,2,0.83,0.96,5,,,1,,,1,1,,1,,1,10,1,55-64,Male,4,2,0.355703704
12,A,,3,2,20,JETBLUE,278,22,FT. LAUDERDALE,2,0.85,0.96,6,,,2,,,2,2,,1,,1,12,1,55-64,Male,4,2,0.355703704
12,A,,3,2,20,JETBLUE,834,7,BOSTON,2,0.79,0.9,1,,,6,,,2,1,,1,,1,12,1,55-64,Male,4,1,0.355703704
12,A,,3,2,20,JETBLUE,1635,33,LONG BEACH,1,0.74,0.77,1,,,5,,,2,2,,2,,1,4,1,55-64,Male,4,1,0.355703704
94,G,,3,3,3,AIR CANADA,569,68,VANCOUVER,4,0.54,0.72,0,,,3,,,1,1,,1,,1,99,1,55-64,Male,4,2,0.251095694
94,G,,2,3,3,AIR CANADA,784,67,TORONTO,4,0.59,0.66,1,,,1,,,2,2,,2,,1,3,1,55-64,Male,4,2,0.251095694
97,G,,3,3,27,TURKISH AIRLINES,80,28,ISTANBUL,8,0.65,0.76,2,,,2,,,1,1,,1,,2,10,1,55-64,Male,4,2,0.975517672
27,B,,3,2,25,SOUTHWEST,2027,34,LOS ANGELES,1,0.21,0.77,1,,,6,,,2,1,,2,,1,10,1,55-64,Male,4,2,0.8875125
28,B,,3,2,25,SOUTHWEST,1081,49,PHOENIX,1,0.81,0.91,1,,,4,,,0,0,,1,,1,10,1,55-64,Male,4,2,0.8875125
53,D,,2,1,30,VIRGIN AMERICA,866,16,DENVER,1,0.47,0.54,1,,,9,,,2,2,,2,,1,10,1,55-64,Male,4,2,1.000529644
43,C,,1,1,15,DELTA,2520,17,DETROIT,3,0.31,0.38,3,,,13,,,2,2,,1,,2,6,1,55-64,Male,4,2,1.045596774
7,A,,1,2,20,JETBLUE,16,43,NEW YORK-JFK,2,N,0.32,1,,,9,,,2,1,,1,,1,12,1,55-64,Male,4,1,0.355703704
93,G,,3,3,1,AER LINGUS,146,19,DUBLIN,6,0.52,0.73,2,,,1,,,1,1,,1,,2,10,1,55-64,Male,4,2,0.975517672
41,C,,2,2,15,DELTA,468,43,NEW YORK-JFK,2,0.51,0.59,2,,,2,,,1,1,,2,,1,12,1,55-64,Male,4,2,1.045596774
51,D,,1,1,30,VIRGIN AMERICA,751,55,SAN DIEGO,1,0.31,0.42,1,,,5,,,1,1,,1,,2,13,1,55-64,Male,4,1,1.000529644
45,C,,2,2,8,AMERICAN,1857,11,CHARLOTTE,2,0.46,0.55,1,,,9,,,1,1,,1,,1,12,1,55-64,Male,4,1,1.122545455
56,D,,2,2,8,AMERICAN,20,43,NEW YORK-JFK,2,0.53,0.63,2,,,4,,,1,1,,1,,1,19,1,55-64,Male,4,2,1.122545455
74,F,,2,3,29,UNITED INTL,538,68,VANCOUVER,4,0.52,0.67,2,,,3,,,2,1,,1,,4,12,1,55-64,Male,4,2,0.917421687
93,G,,2,3,29,UNITED INTL,857,62,SHANGHAI,8,0.42,0.56,1,,,12,,,1,1,,1,,1,4,1,55-64,Male,4,1,0.917421687
87,F,,1,1,28,UNITED,1111,31,LIHUE,1,0.3,0.38,2,,,2,,,2,2,,2,,2,1,1,55-64,Male,4,2,1.757875
80,F,,1,1,28,UNITED,233,44,NEWARK,2,0.25,0.33,2,,,9,,,2,2,,1,,1,12,1,55-64,Male,4,2,1.757875
92,G,,2,3,3,AIR CANADA,738,67,TORONTO,4,0.4,0.48,5,,,5,,,1,2,,1,,1,4,1,55-64,Male,4,2,0.251095694
94,G,,2,3,9,ANA ALL NIPPON,7,66,TOKYO-NARITA,8,0.42,0.51,2,,,7,,,1,1,,2,,2,6,1,55-64,Male,4,2,0.975517672
94,G,,2,3,9,ANA ALL NIPPON,7,66,TOKYO-NARITA,8,0.4,0.51,2,,,5,,,1,1,,2,,2,6,1,55-64,Male,4,2,0.975517672
58,D,,1,1,8,AMERICAN,5922,34,LOS ANGELES,1,0.27,0.33,2,,,1,,,2,1,,1,,1,4,1,55-64,Male,4,2,1.122545455
58,D,,1,2,30,VIRGIN AMERICA,12,43,NEW YORK-JFK,2,0.22,0.29,2,,,9,,,2,2,,2,,1,12,1,55-64,Male,4,2,1.000529644
58,D,,1,2,30,VIRGIN AMERICA,12,43,NEW YORK-JFK,2,0.22,0.29,1,,,1,,,0,1,,1,,2,1,1,55-64,Male,4,2,1.000529644
58,D,,1,2,30,VIRGIN AMERICA,12,43,NEW YORK-JFK,2,0.23,0.29,1,,,2,,,2,2,,1,,2,3,1,55-64,Male,4,1,1.000529644
85,F,,1,1,28,UNITED,414,44,NEWARK,2,0.25,0.38,1,,,9,,,2,2,,1,,1,12,1,55-64,Male,4,1,1.757875
77,F,,1,2,28,UNITED,5567,15,DALLAS-FT. WORTH,3,0.28,0.33,1,,,1,,,2,2,,1,,1,3,1,55-64,Male,4,2,1.757875
61,E,,1,2,28,UNITED,616,13,CHICAGO-O'HARE,3,0.19,0.29,1,,,5,,,1,1,,1,,1,12,1,55-64,Male,4,2,1.757875
54,D,,2,2,30,VIRGIN AMERICA,932,34,LOS ANGELES,1,0.63,0.69,3,,,1,,,2,2,,2,,1,1,1,55-64,Male,0,2,1.000529644
56,D,,3,2,8,AMERICAN,209,34,LOS ANGELES,1,0.81,0.85,3,,,2,,,2,1,,1,,1,90,1,55-64,Male,0,2,1.122545455
72,F,,2,2,28,UNITED,486,30,LAS VEGAS,1,0.46,0.56,0,,,3,,,1,2,,2,,1,12,1,55-64,Male,0,2,1.757875
57,D,,3,2,8,AMERICAN,1540,38,MIAMI,2,0.8,0.9,1,,,9,,,2,2,,2,,1,90,1,55-64,Male,0,1,1.122545455
4,A,,1,1,28,UNITED,728,13,CHICAGO-O'HARE,3,0.33,0.44,2,,,1,,,1,0,,0,,1,5,1,55-64,Male,0,2,1.757875
89,F,,3,2,28,UNITED,1592,69,WASHINGTON-DULLES,2,0.85,0.92,1,,,5,,,2,1,,1,,1,12,1,55-64,Male,0,2,1.757875
92,G,,2,3,29,UNITED INTL,990,47,PARIS-DE GAULLE,6,0.48,0.61,2,3,,2,,,1,0,,0,,3,15,1,55-64,Male,0,1,0.917421687
26,B,,3,2,25,SOUTHWEST,2034,34,LOS ANGELES,1,0.66,0.71,1,,,6,,,2,2,,2,,1,3,1,55-64,Male,0,2,0.8875125
64,E,,3,2,28,UNITED,887,34,LOS ANGELES,1,0.79,0.85,3,,,2,,,1,0,,0,,2,5,1,55-64,Male,0,2,1.757875
44,C,,3,2,15,DELTA,2777,34,LOS ANGELES,1,0.71,0.79,1,,,3,,,2,2,,2,,1,11,1,55-64,Male,0,1,1.045596774
8,A,,1,1,19,HAWAIIAN,11,26,HONOLULU,1,0.28,0.38,2,,,2,,,1,2,,2,,2,3,1,55-64,Male,0,2,0.975517672
2,A,,2,1,20,JETBLUE,416,43,NEW YORK-JFK,2,0.35,0.48,2,,,9,,,2,1,,1,,1,12,1,55-64,Male,0,2,0.355703704
2,A,,2,1,20,JETBLUE,416,43,NEW YORK-JFK,2,0.38,0.48,3,,,6,,,2,2,,2,,2,1,1,55-64,Male,0,2,0.355703704
11,A,,2,3,14,CHINA SOUTHERN,658,24,GUANGZHOU,8,0.39,0.51,1,,,9,,,1,2,,1,,2,16,1,55-64,Male,0,3,0.975517672
77,F,,2,2,28,UNITED,5788,63,ST. LOUIS,3,0.44,0.69,6,,,3,,,2,1,,1,,1,10,1,55-64,Male,0,1,1.757875
31,B,,1,1,25,SOUTHWEST,2023,55,SAN DIEGO,1,0.27,0.39,1,,,9,,,1,2,,1,,2,11,1,55-64,Male,0,2,0.8875125
11,A,,3,2,7,ALASKA,304,46,PALM SPRINGS,2,0.85,0.91,3,,,1,,,2,2,,2,,1,10,1,55-64,Male,0,4,0.35525
62,E,,3,2,28,UNITED,639,69,WASHINGTON-DULLES,2,0.82,0.92,1,,,3,,,2,2,,1,,4,13,1,55-64,Male,0,2,1.757875
62,E,,3,2,28,UNITED,639,69,WASHINGTON-DULLES,2,0.86,0.92,3,,,6,,,2,2,,2,,1,10,1,55-64,Male,0,1,1.757875
91,G,,3,3,29,UNITED INTL,875,65,TOKYO-HANEDA,8,0.74,0.81,3,,,3,,,0,0,,1,,1,16,1,55-64,Male,0,4,0.917421687
56,D,,1,1,8,AMERICAN,164,43,NEW YORK-JFK,2,0.31,0.36,1,,,4,,,0,0,,0,,1,90,1,55-64,Male,0,1,1.122545455
55,D,,1,1,30,VIRGIN AMERICA,219,51,PORTLAND,1,0.35,0.39,2,,,2,,,1,1,,1,,4,1,1,55-64,Male,0,2,1.000529644
93,G,,3,3,1,AER LINGUS,146,19,DUBLIN,6,0.55,0.73,2,,,1,,,1,2,,2,,2,10,1,55-64,Male,0,2,0.975517672
8,A,,1,1,19,HAWAIIAN,11,26,HONOLULU,1,0.3,0.38,2,,,6,,,2,1,,1,,1,12,1,55-64,Male,0,2,0.975517672
45,C,,2,2,8,AMERICAN,1857,11,CHARLOTTE,2,0.46,0.55,1,,,9,,,1,0,,0,,2,15,1,55-64,Male,0,1,1.122545455
63,E,,1,1,28,UNITED,1720,1,ATLANTA,2,0.31,0.45,2,,,3,,,2,2,,1,,4,12,1,55-64,Male,0,2,1.757875
11,A,,1,1,20,JETBLUE,2288,30,LAS VEGAS,1,0.36,0.44,2,,,4,,,1,0,,1,,2,2,1,55-64,Male,0,2,0.355703704
87,F,,1,1,28,UNITED,1111,31,LIHUE,1,0.25,0.38,2,,,4,,,1,0,,0,,2,12,1,55-64,Male,0,1,1.757875
11,A,,2,3,21,KOREAN AIR,24,61,SEOUL-INCHEON,8,0.46,0.57,1,,,9,,,1,2,,1,,1,16,1,55-64,Male,0,2,0.975517672
1,A,,2,3,10,ASIANA,211,61,SEOUL-INCHEON,8,N,0.53,1,,,2,,,1,2,,2,,2,5,1,55-64,Male,0,1,0.975517672
7,A,,3,3,23,PHILIPPINE AIR,105,35,MANILA,9,0.79,0.98,3,,,1,,,1,2,,1,,1,2,1,55-64,Male,0,2,0.975517672
74,F,,3,3,29,UNITED INTL,460,68,VANCOUVER,4,0.76,0.83,2,,,3,,,2,2,,2,,0,13,1,55-64,Male,0,2,0.917421687
65,E,,1,1,28,UNITED,334,27,HOUSTON-BUSH,3,0.28,0.45,2,,,3,,,1,2,,2,,1,11,1,55-64,Male,0,2,1.757875
48,C,,1,2,15,DELTA,5734,60,SEATTLE,1,0.28,0.33,2,,,2,,,1,1,,2,,3,16,1,65-Over,Male,0,2,1.045596774
1,A,,1,3,31,WESTJET,1777,68,VANCOUVER,4,0.27,0.33,2,,,2,,,1,2,,1,,2,5,1,65-Over,Male,0,2,0.975517672
4,A,,1,1,28,UNITED,728,13,CHICAGO-O'HARE,3,0.29,0.44,2,,,3,,,0,1,,1,,4,10,1,65-Over,Male,1,2,1.757875
81,F,,3,2,28,UNITED,394,30,LAS VEGAS,1,0.58,0.79,2,,,1,,,1,2,,2,,1,2,1,65-Over,Male,1,2,1.757875
81,F,,3,2,28,UNITED,394,30,LAS VEGAS,1,0.75,0.79,2,,,1,,,0,0,,0,,1,2,1,65-Over,Male,1,2,1.757875
95,G,,3,3,3,AIR CANADA,569,68,VANCOUVER,4,0.65,0.72,2,,,9,,,0,2,,2,,1,99,1,65-Over,Male,1,2,0.251095694
73,F,,3,2,28,UNITED,905,15,DALLAS-FT. WORTH,3,0.67,0.79,3,,,9,,,1,2,,1,,2,11,1,65-Over,Male,1,2,1.757875
11,A,,1,2,20,JETBLUE,2288,30,LAS VEGAS,1,0.24,0.3,2,,,2,,,1,1,,0,,3,10,2,65-Over,Male,1,3,0.355703704
2,A,,2,1,20,JETBLUE,416,43,NEW YORK-JFK,2,0.4,0.48,2,,,6,,,0,0,,0,,1,8,1,65-Over,Male,1,2,0.355703704
47,C,,1,1,8,AMERICAN,722,48,PHILADELPHIA,2,0.39,0.45,3,,,2,,,1,1,,2,,2,2,1,65-Over,Male,1,2,1.122545455
51,D,,1,1,30,VIRGIN AMERICA,902,30,LAS VEGAS,1,0.31,0.37,2,,,1,,,2,1,,1,,1,2,1,65-Over,Male,1,2,1.000529644
77,F,,3,2,28,UNITED,5086,45,ONTARIO (CALIF),1,0.56,0.75,10,,,9,,,2,1,,1,,1,10,1,65-Over,Male,1,1,1.757875
58,D,,2,1,8,AMERICAN,5920,34,LOS ANGELES,1,N,0.54,5,,,2,,,1,0,,0,,2,99,1,65-Over,Male,1,2,1.122545455
50,D,,1,3,30,VIRGIN AMERICA,284,10,CANCUN,4,0.26,0.37,2,,,4,,,1,2,,1,,1,5,1,65-Over,Male,1,2,1.000529644
58,D,,2,2,8,AMERICAN,2438,34,LOS ANGELES,1,0.52,0.61,0,,,15,,,0,0,,0,,1,12,1,65-Over,Male,1,2,1.122545455
12,A,,3,2,20,JETBLUE,834,7,BOSTON,2,0.82,0.9,0,,,5,,,1,0,,0,,1,12,1,65-Over,Male,1,2,0.355703704
40,C,,2,1,15,DELTA,61,1,ATLANTA,2,0.39,0.47,3,,,1,,,0,1,,0,,3,14,1,65-Over,Male,1,2,1.045596774
40,C,,2,1,15,DELTA,61,1,ATLANTA,2,N,0.47,2,,,2,,,0,0,,1,,1,99,1,65-Over,Male,1,1,1.045596774
7,A,,1,2,20,JETBLUE,16,43,NEW YORK-JFK,2,0.17,0.32,2,,,2,,,1,0,,1,,1,3,1,65-Over,Male,1,2,0.355703704
41,C,,2,2,15,DELTA,468,43,NEW YORK-JFK,2,0.51,0.59,5,,,7,,,1,1,,1,,2,2,1,65-Over,Male,1,2,1.045596774
92,G,,2,3,3,AIR CANADA,738,67,TORONTO,4,0.35,0.48,3,,,2,,,1,1,,0,,3,1,1,65-Over,Male,1,2,0.251095694
97,G,,2,3,29,UNITED INTL,869,25,HONG KONG,8,0.42,0.55,3,,,2,,,1,1,,1,,2,16,1,65-Over,Male,1,2,0.917421687
92,G,,2,3,3,AIR CANADA,738,67,TORONTO,4,0.39,0.48,2,,,1,,,1,1,,1,,2,4,1,65-Over,Male,2,2,0.251095694
90,F,,2,2,28,UNITED,242,7,BOSTON,2,0.48,0.6,2,,,4,,,1,2,,2,,1,12,1,65-Over,Male,2,2,1.757875
4,A,,1,1,28,UNITED,728,13,CHICAGO-O'HARE,3,0.33,0.44,3,,,13,,,2,2,,1,,1,8,1,65-Over,Male,2,2,1.757875
8,A,,2,2,7,ALASKA,307,60,SEATTLE,1,0.56,0.63,3,,,2,,,1,2,,1,,1,10,1,65-Over,Male,2,2,0.35525
10,A,,3,2,7,ALASKA,387,51,PORTLAND,1,0.59,0.75,2,,,3,,,1,1,,2,,2,15,1,65-Over,Male,2,2,0.35525
74,F,,2,3,29,UNITED INTL,538,68,VANCOUVER,4,0.58,0.67,0,,,3,,,0,0,,1,,2,13,1,65-Over,Male,2,2,0.917421687
101,G,,2,3,22,LUFTHANSA,455,21,FRANKFURT,6,0.46,0.63,2,,,7,,,1,2,,2,,1,3,1,65-Over,Male,2,2,0.975517672
7,A,,2,3,10,ASIANA,211,61,SEOUL-INCHEON,8,0.35,0.53,2,,,3,,,2,1,,1,,4,19,1,65-Over,Male,2,2,0.975517672
7,A,,2,3,10,ASIANA,211,61,SEOUL-INCHEON,8,0.4,0.53,2,,,2,,,1,2,,2,,2,12,1,65-Over,Male,2,2,0.975517672
10,A,,2,2,20,JETBLUE,578,22,FT. LAUDERDALE,2,0.42,0.6,2,,,6,,,2,1,,2,,0,12,1,65-Over,Male,2,2,0.355703704
77,F,,2,2,28,UNITED,5336,51,PORTLAND,1,0.45,0.6,2,,,3,,,2,1,,1,,2,10,3,65-Over,Male,2,2,1.757875
31,B,,1,1,25,SOUTHWEST,2023,55,SAN DIEGO,1,0.29,0.39,3,,,6,,,1,2,,1,,2,5,1,65-Over,Male,2,2,0.8875125
31,B,,1,2,25,SOUTHWEST,2091,34,LOS ANGELES,1,0.22,0.29,3,,,13,,,1,1,,1,,2,1,1,65-Over,Male,2,2,0.8875125
70,F,,3,2,28,UNITED,5456,36,MEDFORD,1,0.49,0.83,5,,,3,,,2,2,,1,,1,10,1,65-Over,Male,2,2,1.757875
58,D,,2,1,8,AMERICAN,5920,34,LOS ANGELES,1,0.42,0.54,3,,,9,,,2,1,,2,,1,12,1,65-Over,Male,2,2,1.122545455
6,A,,3,2,7,ALASKA,744,54,SALT LAKE CITY,1,0.63,0.87,2,,,8,,,1,2,,1,,2,10,1,65-Over,Male,2,2,0.35525
2,A,,3,2,7,ALASKA,337,60,SEATTLE,1,0.73,0.81,2,6,,2,,,1,1,,2,,1,10,1,65-Over,Male,2,2,0.35525
43,C,,2,1,15,DELTA,1583,43,NEW YORK-JFK,2,0.42,0.48,3,,,2,,,2,2,,2,,1,12,1,65-Over,Male,2,2,1.045596774
97,G,,3,3,27,TURKISH AIRLINES,80,28,ISTANBUL,8,0.67,0.76,2,,,13,,,1,2,,2,,2,7,1,65-Over,Male,2,2,0.975517672
46,C,,2,1,15,DELTA,2305,39,MINNEAPOLIS,3,0.44,0.53,3,,,5,,,1,1,,1,,1,11,1,65-Over,Male,2,2,1.045596774
27,B,,3,2,25,SOUTHWEST,2027,34,LOS ANGELES,1,0.7,0.77,3,,,2,,,2,1,,2,,1,10,1,65-Over,Male,2,2,0.8875125
53,D,,2,1,30,VIRGIN AMERICA,866,16,DENVER,1,0.46,0.54,2,,,1,6,,2,1,,1,,0,10,1,65-Over,Male,2,2,1.000529644
92,G,,1,3,3,AIR CANADA,760,40,MONTREAL,4,0.28,0.4,3,,,9,,,1,2,,2,,1,5,1,65-Over,Male,2,2,0.251095694
92,G,,1,3,3,AIR CANADA,760,40,MONTREAL,4,0.27,0.4,3,,,2,,,1,0,,1,,2,3,1,65-Over,Male,2,2,0.251095694
74,F,,2,1,28,UNITED,1146,27,HOUSTON-BUSH,3,0.4,0.49,2,,,2,,,1,1,,0,,1,10,1,65-Over,Male,2,2,1.757875
48,C,,1,2,15,DELTA,5734,60,SEATTLE,1,0.25,0.33,2,3,,13,,,1,2,,1,,1,10,1,65-Over,Male,2,2,1.045596774
