GATE,BAREA,TERMINAL,STRATA,AIRLINE,AIRLINESTR,FLIGHT,DEST,DESTSTR,DESTGEO,ARRTIME,DEPTIME,PURP1,GETTO1,BAGS,SHOP,NOSHOP,FOOD,NOFOOD,TSAPRE,HOME,PET,AGE,GENDER,INCOME,HIFLYER,WEIGHT
26,,1,1,29,,,,CHARLOTTE,2,5:45,7:25,1,7,2,1,2,2,2,,12,,6,1,4,,
26,,1,1,29,,,,CHARLOTTE,2,5:45,7:25,1,4,1,2,2,1,2,,12,,5,1,3,,
26,,1,1,29,,,,CHARLOTTE,2,5:30,7:25,1,7,1,2,2,2,2,,12,,6,1,3,,
26,,1,1,29,,,,CHARLOTTE,2,4:40,7:25,1,7,2,2,2,1,2,,12,,6,1,4,,
26,,1,1,29,,,,CHARLOTTE,2,5:30,7:25,1,4,1,2,2,1,2,,12,,5,2,2,,
26,,1,1,29,,,,CHARLOTTE,2,4:30,7:25,2,6,1,2,2,1,2,,1,,0,0,0,,
26,,1,1,29,,,,CHARLOTTE,2,6:15,7:25,2,1,2,1,2,1,2,,3,,4,2,4,,
26,,1,1,29,,,,CHARLOTTE,2,5:30,7:25,12,2,1,1,2,2,2,,11,,6,1,2,,
26,,1,1,29,,,,CHARLOTTE,2,5:30,7:25,1,4,1,1,0,1,0,,12,,4,2,3,,
26,,1,1,29,,,,CHARLOTTE,2,5:15,7:25,1,4,1,2,1,1,2,,12,,4,2,3,,
26,,1,1,29,,,,CHARLOTTE,2,4:00,7:25,2,6,1,2,2,1,2,,2,,7,2,0,,
26,,1,1,29,,,,CHARLOTTE,2,4:50,7:25,1,4,1,2,2,1,2,,3,,3,1,4,,
26,,1,1,29,,,,CHARLOTTE,2,5:45,7:25,2,8,1,0,2,0,2,,6,,6,2,0,,
26,,1,1,29,,,,CHARLOTTE,2,6:10,7:25,1,7,2,1,2,2,1,,12,,4,1,4,,
26,,1,1,29,,,,CHARLOTTE,2,6:00,7:25,1,3,1,2,2,2,2,,12,,4,2,2,,
26,,1,1,29,,,,CHARLOTTE,2,5:45,7:25,2,6,1,2,2,2,2,,4,,6,2,3,,
26,,1,1,29,,,,CHARLOTTE,2,5:40,7:25,2,2,1,2,2,1,2,,5,,3,2,3,,
26,,1,1,29,,,,CHARLOTTE,2,5:00,7:25,1,9,1,2,2,1,1,,12,,4,1,4,,
26,,1,1,29,,,,CHARLOTTE,2,4:00,7:25,2,8,1,2,2,1,1,,2,,4,0,2,,
26,,1,1,29,,,,CHARLOTTE,2,6:00,7:25,1,8,1,1,2,1,2,,12,,4,1,0,,
26,,1,1,29,,,,CHARLOTTE,2,5:45,7:25,1,8,1,2,2,1,2,,12,,6,2,2,,
26,,1,1,29,,,,CHARLOTTE,2,5:30,7:25,1,1,1,1,2,0,2,,3,,6,1,4,,
26,,1,1,29,,,,CHARLOTTE,2,5:00,7:25,1,9,1,2,2,1,2,,12,,4,2,2,,
26,,1,1,29,,,,CHARLOTTE,2,6:00,7:25,3,2,1,1,0,1,0,,6,,5,2,2,,
26,,1,1,29,,,,CHARLOTTE,2,5:00,7:25,1,9,2,1,2,1,2,,12,,5,1,3,,
23,,1,1,25,,,,SAN DIEGO,1,6:30,8:25,1,1,2,2,2,1,2,,5,,4,2,1,,
23,,1,1,25,,,,SAN DIEGO,1,6:30,8:25,2,9,1,2,2,1,2,,11,,4,1,2,,
23,,1,1,25,,,,SAN DIEGO,1,6:20,8:25,2,1,2,2,2,2,2,,2,,4,2,0,,
23,,1,1,25,,,,SAN DIEGO,1,6:15,8:25,2,6,1,1,2,1,2,,2,,6,2,2,,
23,,1,1,25,,,,SAN DIEGO,1,7:00,8:25,3,2,2,2,2,2,2,,1,,2,2,1,,
23,,1,1,25,,,,SAN DIEGO,1,7:00,8:25,3,1,1,1,2,1,2,,1,,4,1,3,,
23,,1,1,25,,,,SAN DIEGO,1,7:00,8:25,2,1,2,2,2,1,1,,2,,5,2,3,,
23,,1,1,25,,,,SAN DIEGO,1,7:00,8:25,1,4,2,2,2,1,0,,1,,6,0,4,,
23,,1,1,25,,,,SAN DIEGO,1,7:00,8:25,3,2,2,2,2,2,2,,1,,3,1,3,,
23,,1,1,25,,,,SAN DIEGO,1,7:00,8:25,3,6,2,2,2,2,2,,16,,3,1,3,,
23,,1,1,25,,,,SAN DIEGO,1,7:10,8:25,1,4,2,1,2,2,2,,1,,4,2,4,,
23,,1,1,25,,,,SAN DIEGO,1,7:00,8:25,3,1,1,1,2,1,2,,1,,4,1,4,,
23,,1,1,25,,,,SAN DIEGO,1,7:00,8:25,3,6,1,2,1,1,2,,1,,2,0,1,,
23,,1,1,25,,,,SAN DIEGO,1,7:00,8:25,2,2,1,1,2,1,2,,2,,4,2,3,,
23,,1,1,25,,,,SAN DIEGO,1,N,8:25,2,2,2,2,2,1,2,,2,,4,1,4,,
23,,1,1,25,,,,SAN DIEGO,1,7:10,8:25,2,2,1,2,2,1,2,,4,,3,1,2,,
23,,1,1,25,,,,SAN DIEGO,1,6:25,8:25,3,1,2,2,2,1,2,,4,,5,1,0,,
23,,1,1,25,,,,SAN DIEGO,1,7:15,8:25,1,2,2,2,2,2,1,,2,,6,2,2,,
23,,1,1,25,,,,SAN DIEGO,1,7:10,8:25,3,2,1,2,2,2,2,,8,,3,1,3,,
23,,1,1,25,,,,SAN DIEGO,1,7:15,8:25,3,2,1,2,2,2,2,,2,,3,1,2,,
23,,1,1,25,,,,SAN DIEGO,1,7:10,8:25,6,2,2,2,2,2,2,,2,,2,1,1,,
23,,1,1,25,,,,SAN DIEGO,1,6:30,8:25,6,1,2,1,2,1,2,,4,,3,2,2,,
23,,1,1,25,,,,SAN DIEGO,1,7:25,8:25,3,2,1,2,2,2,2,,10,,7,2,0,,
23,,1,1,25,,,,SAN DIEGO,1,7:00,8:25,3,2,2,2,1,1,2,,2,,4,2,4,,
23,,1,1,25,,,,SAN DIEGO,1,7:10,8:25,3,2,2,2,2,1,2,,2,,6,2,2,,
31,,1,1,25,,,,SANTA ANA,1,7:30,9:55,1,7,2,2,2,1,2,,10,,4,1,4,,
31,,1,1,25,,,,SANTA ANA,1,8:30,9:55,1,7,2,1,2,2,2,,10,,6,1,4,,
31,,1,1,25,,,,SANTA ANA,1,8:30,9:55,2,5,2,2,2,2,2,,5,,3,1,3,,
31,,1,1,25,,,,SANTA ANA,1,8:30,9:55,2,2,1,2,2,2,2,,1,,3,1,0,,
31,,1,1,25,,,,SANTA ANA,1,8:30,9:55,2,2,2,1,2,2,2,,1,,5,2,2,,
31,,1,1,25,,,,SANTA ANA,1,8:30,9:55,1,1,2,1,2,1,2,,1,,4,1,4,,
31,,1,1,25,,,,SANTA ANA,1,8:30,9:55,2,1,1,1,2,1,2,,2,,4,2,4,,
31,,1,1,25,,,,SANTA ANA,1,8:55,9:55,2,2,2,2,2,1,2,,2,,3,2,2,,
31,,1,1,25,,,,SANTA ANA,1,8:35,9:55,1,4,2,1,2,1,2,,1,,3,2,4,,
31,,1,1,25,,,,SANTA ANA,1,8:30,9:55,1,4,1,2,1,2,2,,10,,2,1,0,,
31,,1,1,25,,,,SANTA ANA,1,8:15,9:55,2,4,2,1,2,2,2,,1,,3,2,4,,
31,,1,1,25,,,,SANTA ANA,1,9:00,9:55,1,2,2,2,2,2,2,,2,,4,1,2,,
31,,1,1,25,,,,SANTA ANA,1,8:50,9:55,2,1,2,1,2,1,2,,2,,6,1,3,,
31,,1,1,25,,,,SANTA ANA,1,9:00,9:55,3,2,2,2,2,1,2,,2,,5,2,0,,
31,,1,1,25,,,,SANTA ANA,1,8:45,9:55,1,4,0,0,2,1,2,,10,,2,2,4,,
31,,1,1,25,,,,SANTA ANA,1,8:35,9:55,3,4,1,1,2,2,2,,1,,7,1,0,,
31,,1,2,25,,,,CHICAGO-MIDW,3,9:15,11:00,4,6,1,2,1,1,2,,12,,2,2,3,,
31,,1,2,25,,,,CHICAGO-MIDW,3,9:00,11:00,1,7,1,1,2,2,2,,11,,4,2,1,,
31,,1,2,25,,,,CHICAGO-MIDW,3,8:15,11:00,1,9,2,1,2,1,2,,11,,4,1,2,,
31,,1,2,25,,,,CHICAGO-MIDW,3,9:30,11:00,1,7,2,2,2,2,2,,12,,6,1,0,,
31,,1,2,25,,,,CHICAGO-MIDW,3,9:30,11:00,6,2,1,2,2,2,2,,1,,3,2,1,,
31,,1,2,25,,,,CHICAGO-MIDW,3,7:00,11:00,6,2,1,1,2,1,1,,1,,5,1,3,,
31,,1,2,25,,,,CHICAGO-MIDW,3,7:30,11:00,3,9,1,1,2,1,2,,12,,5,1,4,,
31,,1,2,25,,,,CHICAGO-MIDW,3,9:00,11:00,3,5,1,2,2,1,2,,1,,3,1,1,,
31,,1,2,25,,,,CHICAGO-MIDW,3,9:20,11:00,1,5,2,1,1,1,2,,11,,3,1,3,,
31,,1,2,25,,,,CHICAGO-MIDW,3,9:30,11:00,6,4,1,1,2,1,2,,11,,3,2,3,,
31,,1,2,25,,,,CHICAGO-MIDW,3,9:00,11:00,2,7,1,1,2,2,2,,12,,2,1,0,,
31,,1,2,25,,,,CHICAGO-MIDW,3,9:30,11:00,2,2,1,1,2,1,2,,1,,3,2,2,,
31,,1,2,25,,,,CHICAGO-MIDW,3,8:35,11:00,2,8,1,1,2,1,2,,11,,6,2,3,,
31,,1,2,25,,,,CHICAGO-MIDW,3,9:25,11:00,3,5,1,0,2,1,1,,1,,7,2,0,,
31,,1,2,25,,,,CHICAGO-MIDW,3,9:30,11:00,2,2,1,2,2,2,2,,1,,2,1,0,,
31,,1,2,25,,,,CHICAGO-MIDW,3,9:48,11:00,2,2,2,2,2,3,2,,2,,3,1,1,,
31,,1,2,25,,,,CHICAGO-MIDW,3,9:30,11:00,6,1,1,2,1,2,0,,6,,6,2,4,,
31,,1,2,25,,,,CHICAGO-MIDW,3,9:30,11:00,1,4,2,1,2,1,2,,11,,7,1,4,,
31,,1,2,25,,,,CHICAGO-MIDW,3,10:00,11:00,1,9,1,2,1,1,2,,10,,4,1,3,,
31,,1,2,25,,,,CHICAGO-MIDW,3,9:30,11:00,3,8,0,0,1,0,1,,1,,3,2,2,,
31,,1,2,25,,,,CHICAGO-MIDW,3,9:30,11:00,3,1,2,1,2,2,2,,4,,5,2,2,,
31,,1,2,25,,,,CHICAGO-MIDW,3,9:30,11:00,3,1,2,2,2,1,2,,2,,6,2,2,,
91,,4,1,2,,,,TORONTO,4,6:00,8:00,1,9,1,2,2,2,2,,13,,5,1,2,,
91,,4,1,2,,,,TORONTO,4,6:00,8:00,1,9,1,2,2,1,2,,13,,5,1,0,,
91,,4,1,2,,,,TORONTO,4,6:15,8:00,1,7,1,2,2,2,2,,13,,3,2,2,,
91,,4,1,2,,,,TORONTO,4,5:00,8:00,2,4,1,2,2,2,2,,19,,5,2,2,,
91,,4,1,2,,,,TORONTO,4,5:30,8:00,1,4,2,2,2,2,2,,13,,4,1,4,,
91,,4,1,2,,,,TORONTO,4,4:30,8:00,2,3,2,2,2,1,2,,13,,4,2,0,,
91,,4,1,2,,,,TORONTO,4,6:35,8:00,1,6,1,2,1,2,1,,3,,0,0,4,,
91,,4,1,2,,,,TORONTO,4,6:00,8:00,1,9,2,2,2,1,2,,13,,4,1,4,,
91,,4,1,2,,,,TORONTO,4,6:00,8:00,1,2,1,2,2,1,2,,13,,6,1,0,,
91,,4,1,2,,,,TORONTO,4,5:00,8:00,1,4,2,2,2,2,2,,13,,3,2,3,,
91,,4,1,2,,,,TORONTO,4,6:30,8:00,2,9,1,2,2,1,2,,13,,5,2,0,,
91,,4,1,2,,,,TORONTO,4,5:00,8:00,1,6,1,2,2,1,2,,15,,3,1,1,,
91,,4,1,2,,,,TORONTO,4,6:00,8:00,2,1,2,2,2,1,2,,5,,4,2,4,,
91,,4,1,2,,,,TORONTO,4,6:00,8:00,2,1,2,2,2,1,2,,5,,1,2,4,,
2,,4,1,26,,,,MINNEAPOLIS,3,7:30,9:45,1,9,2,2,2,1,2,,11,,5,2,2,,
91,,4,1,2,,,,TORONTO,4,N,8:00,1,9,2,2,2,1,2,,13,,4,1,4,,
91,,4,1,2,,,,TORONTO,4,6:00,8:00,1,4,1,2,2,1,1,,13,,5,0,4,,
91,,4,1,2,,,,TORONTO,4,5:30,8:00,1,4,1,2,2,2,2,,13,,5,1,4,,
91,,4,1,2,,,,TORONTO,4,6:00,8:00,1,1,1,1,2,1,2,,7,,7,1,4,,
91,,4,1,2,,,,TORONTO,4,6:00,8:00,1,9,1,2,2,2,2,,13,,3,1,4,,
91,,4,1,2,,,,TORONTO,4,3:30,8:00,2,3,1,0,2,1,2,,13,,4,1,1,,
91,,4,1,2,,,,TORONTO,4,6:00,8:00,1,4,1,1,2,2,2,,13,,4,1,4,,
91,,4,1,2,,,,TORONTO,4,6:40,8:00,2,9,1,2,2,3,2,,13,,5,1,3,,
91,,4,1,2,,,,TORONTO,4,6:00,8:00,1,4,0,0,2,1,2,,13,,4,1,4,,
91,,4,1,2,,,,TORONTO,4,N,8:00,2,3,1,2,2,1,2,,13,,4,1,2,,
2,,4,1,26,,,,MINNEAPOLIS,3,7:30,9:45,1,5,2,2,2,1,2,,11,,3,1,4,,
2,,4,1,26,,,,MINNEAPOLIS,3,7:20,9:45,6,1,1,2,2,2,2,,8,,7,2,0,,
2,,4,1,26,,,,MINNEAPOLIS,3,6:45,9:45,3,2,1,2,2,2,2,,5,,2,2,2,,
2,,4,1,26,,,,MINNEAPOLIS,3,7:30,9:45,3,2,1,1,2,1,2,,3,,4,2,2,,
2,,4,1,26,,,,MINNEAPOLIS,3,7:08,9:45,3,5,2,2,2,2,2,,5,,6,1,2,,
2,,4,1,26,,,,MINNEAPOLIS,3,7:30,9:45,1,6,2,2,2,1,2,,11,,5,1,0,,
2,,4,1,26,,,,MINNEAPOLIS,3,7:25,9:45,2,6,1,2,2,2,2,,11,,7,1,2,,
2,,4,1,26,,,,MINNEAPOLIS,3,8:10,9:45,6,2,2,2,1,2,2,,2,,6,2,2,,
2,,4,1,26,,,,MINNEAPOLIS,3,7:40,9:45,2,7,1,1,2,1,2,,11,,6,1,2,,
2,,4,1,26,,,,MINNEAPOLIS,3,7:30,9:45,6,1,1,2,2,0,2,,8,,5,2,0,,
2,,4,1,26,,,,MINNEAPOLIS,3,8:00,9:45,2,8,2,2,2,2,2,,12,,2,2,1,,
2,,4,1,26,,,,MINNEAPOLIS,3,8:30,9:45,2,6,1,2,2,2,2,,10,,5,1,0,,
2,,4,1,26,,,,MINNEAPOLIS,3,8:30,9:45,1,4,1,1,2,2,2,,11,,6,2,4,,
2,,4,1,26,,,,MINNEAPOLIS,3,8:15,9:45,1,4,1,1,1,1,2,,11,,4,2,2,,
2,,4,1,26,,,,MINNEAPOLIS,3,7:15,9:45,2,2,2,2,1,1,1,,7,,5,2,3,,
2,,4,1,26,,,,MINNEAPOLIS,3,9:00,9:45,1,7,1,2,2,2,2,,11,,6,1,1,,
2,,4,1,26,,,,MINNEAPOLIS,3,8:00,9:45,1,7,1,2,2,1,2,,11,,4,1,3,,
2,,4,1,26,,,,MINNEAPOLIS,3,7:45,9:45,1,7,2,1,2,2,2,,11,,6,1,1,,
2,,4,1,26,,,,MINNEAPOLIS,3,8:00,9:45,1,6,2,2,2,1,2,,11,,5,1,0,,
2,,4,1,26,,,,MINNEAPOLIS,3,7:30,9:45,4,9,2,2,2,1,2,,11,,2,2,1,,
2,,4,1,26,,,,MINNEAPOLIS,3,7:45,9:45,1,4,1,1,2,1,2,,11,,5,1,4,,
97,,4,2,28,,,,BEIJING,8,8:30,11:05,2,3,2,1,2,1,2,,16,,3,2,2,,
97,,4,2,28,,,,BEIJING,8,8:30,11:05,1,3,2,1,1,1,2,,10,,5,2,0,,
97,,4,2,28,,,,BEIJING,8,8:00,11:05,2,3,2,2,1,1,2,,10,,7,2,2,,
97,,4,2,28,,,,BEIJING,8,7:00,11:05,2,3,2,1,2,2,1,,10,,4,1,2,,
97,,4,2,28,,,,BEIJING,8,8:30,11:05,2,4,2,1,1,1,2,,11,,2,2,2,,
97,,4,2,28,,,,BEIJING,8,9:30,11:05,4,3,2,2,2,1,2,,10,,2,1,2,,
97,,4,2,28,,,,BEIJING,8,9:00,11:05,3,7,2,2,2,2,2,,10,,7,1,2,,
97,,4,2,28,,,,BEIJING,8,8:20,11:05,1,3,2,1,2,1,2,,11,,5,1,4,,
97,,4,2,28,,,,BEIJING,8,9:00,11:05,1,3,2,1,2,1,2,,10,,3,1,3,,
97,,4,2,28,,,,BEIJING,8,8:45,11:05,2,3,2,2,2,1,2,,12,,7,2,2,,
97,,4,2,28,,,,BEIJING,8,9:30,11:05,1,3,0,0,2,1,2,,10,,4,1,2,,
97,,4,2,28,,,,BEIJING,8,9:10,11:05,2,7,1,1,2,2,2,,12,,7,2,1,,
97,,4,2,28,,,,BEIJING,8,8:30,11:05,2,2,2,2,2,2,2,,1,,6,2,2,,
97,,4,2,28,,,,BEIJING,8,N,11:05,5,3,1,1,2,0,2,,99,,3,1,1,,
97,,4,2,28,,,,BEIJING,8,N,11:05,3,3,2,1,2,1,2,,10,,2,2,1,,
97,,4,2,28,,,,BEIJING,8,N,11:05,2,3,0,0,1,1,2,,99,,0,0,0,,
97,,4,2,28,,,,BEIJING,8,N,11:05,1,9,1,0,2,0,2,,10,,4,2,2,,
97,,4,2,28,,,,BEIJING,8,N,11:05,4,3,2,1,2,2,2,,11,,3,1,1,,
97,,4,2,28,,,,BEIJING,8,N,11:05,1,4,1,1,2,2,2,,16,,3,1,1,,
97,,4,2,28,,,,BEIJING,8,N,11:05,1,3,1,1,2,1,2,,99,,5,1,1,,
97,,4,2,28,,,,BEIJING,8,N,11:05,1,3,2,2,1,1,2,,99,,4,1,4,,
97,,4,2,28,,,,BEIJING,8,N,11:05,1,7,1,1,2,2,2,,16,,3,2,0,,
97,,4,2,28,,,,BEIJING,8,N,11:05,3,2,2,2,2,2,2,,4,,5,2,4,,
97,,4,2,28,,,,BEIJING,8,N,11:05,4,3,0,2,2,2,2,,11,,3,2,2,,
97,,4,2,28,,,,BEIJING,8,N,11:05,1,2,1,1,2,0,2,,16,,4,1,5,,
97,,4,2,28,,,,BEIJING,8,N,11:05,1,2,1,2,2,1,2,,4,,5,2,4,,
97,,4,2,28,,,,BEIJING,8,N,11:05,1,3,2,1,2,2,2,,99,,3,1,1,,
97,,4,2,28,,,,BEIJING,8,N,11:05,3,3,1,1,2,0,2,,10,,2,1,0,,
97,,4,2,28,,,,BEIJING,8,N,11:05,3,3,2,1,2,2,2,,10,,2,2,3,,
97,,4,2,28,,,,BEIJING,8,N,11:05,1,2,1,0,2,0,2,,4,,4,1,4,,
94,,4,2,28,,,,SHANGHAI-PVG,8,10:05,13:19,1,3,2,2,2,1,2,,10,,4,1,1,,
94,,4,2,28,,,,SHANGHAI-PVG,8,10:00,13:19,1,3,2,1,2,2,2,,10,,7,1,3,,
94,,4,2,28,,,,SHANGHAI-PVG,8,8:30,13:19,1,3,2,1,2,2,1,,16,,3,2,2,,
94,,4,2,28,,,,SHANGHAI-PVG,8,9:30,13:19,1,3,2,2,2,1,2,,10,,6,1,3,,
94,,4,2,28,,,,SHANGHAI-PVG,8,10:00,13:19,1,3,2,2,2,1,2,,10,,4,1,3,,
94,,4,2,28,,,,SHANGHAI-PVG,8,11:00,13:19,1,3,2,2,2,2,2,,16,,3,2,1,,
73,,3,2,28,,,,BOSTON,2,9:15,11:33,8,7,1,1,2,0,2,,12,,7,2,0,,
94,,4,2,28,,,,SHANGHAI-PVG,8,11:30,13:19,1,3,1,2,2,1,1,,10,,2,1,3,,
94,,4,2,28,,,,SHANGHAI-PVG,8,9:00,13:19,3,3,2,1,2,2,2,,12,,4,2,4,,
94,,4,2,28,,,,SHANGHAI-PVG,8,10:30,13:19,1,6,1,2,1,2,2,,4,,5,1,4,,
94,,4,2,28,,,,SHANGHAI-PVG,8,10:00,13:19,1,1,1,1,1,1,2,,3,,5,1,4,,
94,,4,2,28,,,,SHANGHAI-PVG,8,11:15,13:19,5,2,1,0,2,0,2,,1,,4,2,2,,
94,,4,2,28,,,,SHANGHAI-PVG,8,10:00,13:19,1,3,1,2,2,1,2,,11,,3,1,4,,
94,,4,2,28,,,,SHANGHAI-PVG,8,9:45,13:19,1,3,2,1,1,1,2,,10,,5,1,3,,
94,,4,2,28,,,,SHANGHAI-PVG,8,8:00,13:19,1,3,0,2,2,2,2,,11,,6,1,4,,
94,,4,2,28,,,,SHANGHAI-PVG,8,10:45,13:19,1,7,1,1,2,1,2,,12,,4,1,4,,
94,,4,2,28,,,,SHANGHAI-PVG,8,10:30,13:19,1,7,1,2,2,1,2,,3,,6,1,4,,
94,,4,2,28,,,,SHANGHAI-PVG,8,8:30,13:19,1,3,2,2,2,2,2,,11,,5,1,4,,
94,,4,2,28,,,,SHANGHAI-PVG,8,N,13:19,7,2,1,2,2,2,2,,4,,7,1,0,,
94,,4,2,28,,,,SHANGHAI-PVG,8,N,13:19,1,3,1,1,2,1,2,,16,,3,1,2,,
94,,4,2,28,,,,SHANGHAI-PVG,8,N,13:19,1,3,0,1,2,1,2,,99,,3,1,1,,
94,,4,2,28,,,,SHANGHAI-PVG,8,N,13:19,1,3,0,1,2,1,2,,99,,3,1,0,,
94,,4,2,28,,,,SHANGHAI-PVG,8,N,13:19,1,3,1,1,2,1,2,,99,,4,1,3,,
94,,4,2,28,,,,SHANGHAI-PVG,8,N,13:19,1,3,2,1,2,2,2,,99,,4,1,5,,
94,,4,2,28,,,,SHANGHAI-PVG,8,N,13:19,1,3,2,1,2,1,2,,99,,3,1,0,,
94,,4,2,28,,,,SHANGHAI-PVG,8,N,13:19,1,2,1,2,1,2,2,,3,,3,2,0,,
94,,4,2,28,,,,SHANGHAI-PVG,8,N,13:19,1,3,1,1,2,2,1,,99,,0,0,0,,
94,,4,2,28,,,,SHANGHAI-PVG,8,N,13:19,1,3,2,2,2,2,2,,16,,3,1,0,,
94,,4,2,28,,,,SHANGHAI-PVG,8,N,13:19,1,4,2,1,2,1,2,,16,,4,1,4,,
94,,4,2,28,,,,SHANGHAI-PVG,8,N,13:19,3,2,1,1,2,2,1,,4,,3,2,4,,
94,,4,2,28,,,,SHANGHAI-PVG,8,N,13:19,1,3,2,0,1,0,1,,99,,5,2,3,,
94,,4,2,28,,,,SHANGHAI-PVG,8,N,13:19,5,2,1,1,2,0,1,,4,,6,1,3,,
94,,4,2,28,,,,SHANGHAI-PVG,8,N,13:19,1,3,0,1,2,1,2,,99,,5,2,1,,
94,,4,2,28,,,,SHANGHAI-PVG,8,N,13:19,1,4,1,1,2,1,2,,99,,3,2,2,,
94,,4,2,28,,,,SHANGHAI-PVG,8,N,13:19,1,3,2,2,2,2,2,,99,,3,2,2,,
40,,1,3,12,,,,HONOLULU,1,15:30,17:45,1,2,2,2,1,2,2,,1,,3,2,2,,
40,,1,3,12,,,,HONOLULU,1,16:10,17:45,3,2,1,2,1,2,2,,3,,3,2,2,,
40,,1,3,12,,,,HONOLULU,1,15:00,17:45,2,2,1,2,2,2,2,,3,,2,2,1,,
40,,1,3,12,,,,HONOLULU,1,15:20,17:45,2,1,1,2,2,2,2,,8,,4,1,2,,
40,,1,3,12,,,,HONOLULU,1,13:00,17:45,1,3,1,1,1,2,2,,15,,3,2,1,,
40,,1,3,12,,,,HONOLULU,1,14:30,17:45,2,1,1,1,2,1,2,,10,,3,1,3,,
40,,1,3,12,,,,HONOLULU,1,6:00,17:45,2,6,1,1,1,1,2,,99,,0,0,0,,
40,,1,3,12,,,,HONOLULU,1,6:00,17:45,2,3,1,1,1,1,2,,19,,5,2,4,,
40,,1,3,12,,,,HONOLULU,1,14:30,17:45,2,2,1,1,2,1,1,,99,,0,0,0,,
40,,1,3,12,,,,HONOLULU,1,16:30,17:45,2,2,1,2,1,1,2,,10,,7,1,4,,
40,,1,3,12,,,,HONOLULU,1,16:00,17:45,2,5,2,2,1,2,2,,15,,3,1,1,,
40,,1,3,12,,,,HONOLULU,1,16:15,17:45,2,5,2,2,2,2,2,,3,,2,1,1,,
40,,1,3,12,,,,HONOLULU,1,16:00,17:45,2,2,1,2,2,2,2,,2,,2,0,0,,
40,,1,3,12,,,,HONOLULU,1,16:15,17:45,6,3,2,2,2,2,2,,11,,3,2,2,,
40,,1,3,12,,,,HONOLULU,1,16:15,17:45,5,3,2,2,2,2,2,,11,,6,2,2,,
40,,1,3,12,,,,HONOLULU,1,7:00,17:45,2,2,1,0,2,0,2,,5,,3,1,1,,
40,,1,3,12,,,,HONOLULU,1,7:00,17:45,2,2,1,2,2,1,2,,10,,3,2,1,,
40,,1,3,12,,,,HONOLULU,1,16:30,17:45,2,3,1,1,1,2,1,,10,,4,2,2,,
40,,1,3,12,,,,HONOLULU,1,16:30,17:45,2,3,1,0,2,0,2,,10,,5,2,2,,
40,,1,3,12,,,,HONOLULU,1,7:05,17:45,2,2,1,1,2,1,2,,8,,3,1,2,,
40,,1,3,12,,,,HONOLULU,1,16:00,17:45,2,4,1,2,2,3,2,,16,,6,1,2,,
40,,1,3,12,,,,HONOLULU,1,16:00,17:45,2,5,1,2,2,2,2,,15,,2,1,1,,
40,,1,3,12,,,,HONOLULU,1,N,17:45,2,2,2,2,1,2,1,,1,,3,2,2,,
56,,2,1,8,,,,NEW YORK-JFK,2,6:30,8:40,2,12,1,0,2,0,2,,4,,7,2,0,,
40,,1,3,12,,,,HONOLULU,1,N,17:45,2,2,2,2,2,2,2,,1,,4,1,2,,
43,,1,3,14,,,,DENVER,1,16:15,18:59,1,9,1,2,2,2,2,,10,,5,1,4,,
43,,1,3,14,,,,DENVER,1,12:00,18:59,5,6,1,2,1,1,1,,10,,6,2,1,,
43,,1,3,14,,,,DENVER,1,10:00,18:59,2,5,1,2,1,1,2,,11,,5,0,2,,
43,,1,3,14,,,,DENVER,1,16:40,18:59,2,9,1,2,1,2,2,,10,,6,2,4,,
43,,1,3,14,,,,DENVER,1,14:00,18:59,2,2,2,1,2,2,2,,10,,4,2,2,,
43,,1,3,14,,,,DENVER,1,11:30,18:59,1,9,2,1,2,1,2,,10,,4,1,3,,
43,,1,3,14,,,,DENVER,1,16:00,18:59,2,1,1,1,2,1,2,,1,,5,1,2,,
43,,1,3,14,,,,DENVER,1,16:00,18:59,2,1,1,1,2,1,2,,1,,4,1,2,,
43,,1,3,14,,,,DENVER,1,17:00,18:59,1,5,2,2,2,1,2,,10,,5,1,0,,
43,,1,3,14,,,,DENVER,1,17:30,18:59,2,2,0,0,2,0,2,,4,,2,2,1,,
43,,1,3,14,,,,DENVER,1,17:45,18:59,2,2,0,1,2,1,2,,2,,4,2,4,,
43,,1,3,14,,,,DENVER,1,16:30,18:59,3,2,1,1,2,1,2,,3,,2,1,2,,
43,,1,3,14,,,,DENVER,1,9:56,18:59,7,4,0,0,1,1,1,,10,,7,1,1,,
43,,1,3,14,,,,DENVER,1,17:15,18:59,1,5,1,2,2,1,1,,10,,5,1,3,,
43,,1,3,14,,,,DENVER,1,17:00,18:59,3,6,1,1,2,1,2,,15,,3,2,1,,
43,,1,3,14,,,,DENVER,1,16:00,18:59,3,6,1,2,2,1,2,,15,,2,1,1,,
43,,1,3,14,,,,DENVER,1,14:30,18:59,3,1,1,1,2,2,2,,6,,5,2,4,,
43,,1,3,14,,,,DENVER,1,17:00,18:59,2,5,1,2,1,1,2,,3,,3,1,2,,
43,,1,3,14,,,,DENVER,1,17:00,18:59,2,5,1,2,1,1,2,,3,,3,2,2,,
43,,1,3,14,,,,DENVER,1,17:30,18:59,3,2,1,1,2,1,2,,1,,3,1,1,,
43,,1,3,14,,,,DENVER,1,17:00,18:59,1,9,2,2,2,1,2,,10,,5,1,4,,
43,,1,3,14,,,,DENVER,1,16:30,18:59,1,9,1,2,2,1,2,,10,,4,1,2,,
