GATE,BAREA,TERMINAL,STRATA,AIRLINE,AIRLINESTR,FLIGHT,DEST,DESTSTR,DESTGEO,ARRTIME,DEPTIME,PURP1,GETTO1,BAGS,SHOP,NOSHOP,FOOD,NOFOOD,TSAPRE,HOME,PET,AGE,GENDER,INCOME,HIFLYER,WEIGHT
50,D,,1,35,,78,99,,2,6:30,8:00,1,7,1,2,2,1,2,,12,,6,1,0,,
50,D,,1,35,,78,99,,2,6:15,8:00,2,1,2,2,2,2,2,,5,,6,1,3,,
50,D,,1,35,,78,99,,2,6:20,8:00,1,8,1,2,1,1,2,,2,,5,2,2,,
50,D,,1,35,,78,99,,2,6:20,8:00,2,2,1,2,2,2,2,,4,,3,1,1,,
50,D,,1,35,,78,99,,2,6:30,8:00,1,1,2,1,0,1,2,,5,,5,1,3,,
50,D,,1,35,,78,99,,2,6:30,8:00,2,7,2,2,2,1,2,,7,,6,2,3,,
50,D,,1,35,,78,99,,2,6:00,8:00,2,4,1,2,2,1,2,,7,,6,1,0,,
50,D,,1,35,,78,99,,2,6:30,8:00,1,12,2,1,2,1,2,,1,,4,2,3,,
50,D,,1,35,,78,99,,2,6:40,8:00,1,2,2,2,2,2,2,,12,,3,2,2,,
50,D,,1,35,,78,99,,2,6:00,8:00,3,13,1,2,2,1,2,,12,,7,2,2,,
50,D,,1,35,,78,99,,2,6:30,8:00,3,2,1,1,2,2,2,,10,,3,0,0,,
50,D,,1,35,,78,99,,2,6:00,8:00,2,11,1,2,2,1,2,,10,,7,1,2,,
50,D,,1,35,,78,99,,2,6:50,8:00,5,2,2,1,2,1,2,,3,,4,2,2,,
50,D,,1,35,,78,99,,2,6:50,8:00,2,2,2,1,2,1,2,,3,,4,2,1,,
20,B,,1,8,,307,86,,1,7:50,9:20,2,2,1,2,1,1,2,,10,,7,2,1,,
20,B,,1,8,,307,86,,1,7:45,9:20,1,1,2,2,2,1,2,,4,,3,1,3,,
20,B,,1,8,,307,86,,1,6:44,9:20,3,2,2,1,2,2,2,,2,,5,1,1,,
20,B,,1,8,,307,86,,1,7:50,9:20,1,4,2,2,2,2,2,,1,,3,1,4,,
20,B,,1,8,,307,86,,1,8:00,9:20,2,5,2,2,2,2,2,,10,,4,2,3,,
20,B,,1,8,,307,86,,1,6:00,9:20,2,3,2,2,2,2,2,,12,,2,1,1,,
20,B,,1,8,,307,86,,1,7:30,9:20,6,7,2,2,2,1,2,,10,,5,2,2,,
20,B,,1,8,,307,86,,1,8:00,9:20,2,4,2,2,2,2,1,,2,,4,1,3,,
20,B,,1,8,,307,86,,1,8:00,9:20,1,1,2,1,2,2,2,,3,,5,1,4,,
20,B,,1,8,,307,86,,1,7:30,9:20,1,4,0,1,2,1,2,,5,,5,2,4,,
20,B,,1,8,,307,86,,1,8:10,9:20,1,4,2,2,2,1,2,,1,,3,1,3,,
20,B,,1,8,,307,86,,1,8:00,9:20,3,9,2,2,2,1,2,,10,,3,1,3,,
8,A,,1,19,,11,38,,1,7:40,9:45,2,2,1,2,2,1,2,,10,,0,2,0,,
8,A,,1,19,,11,38,,1,7:00,9:45,2,2,1,2,1,2,1,,10,,6,0,2,,
8,A,,1,19,,11,38,,1,7:15,9:45,2,7,1,1,1,2,2,,10,,5,2,2,,
8,A,,1,19,,11,38,,1,7:00,9:45,2,2,1,2,2,2,2,,3,,7,2,1,,
8,A,,1,19,,11,38,,1,7:00,9:45,2,2,1,2,2,1,2,,2,,6,1,2,,
8,A,,1,19,,11,38,,1,7:30,9:45,3,7,1,2,2,2,2,,7,,7,2,2,,
8,A,,1,19,,11,38,,1,8:00,9:45,2,7,1,2,2,2,2,,10,,6,1,4,,
8,A,,1,19,,11,38,,1,6:45,9:45,3,2,1,2,2,2,2,,1,,4,2,1,,
8,A,,1,19,,11,38,,1,7:04,9:45,2,5,1,2,2,1,2,,10,,5,1,1,,
8,A,,1,19,,11,38,,1,6:45,9:45,2,1,1,1,2,1,2,,8,,4,2,3,,
8,A,,1,19,,11,38,,1,7:02,9:45,2,5,2,2,2,2,2,,3,,5,1,3,,
8,A,,1,19,,11,38,,1,7:00,9:45,3,8,1,2,2,1,2,,7,,5,1,3,,
8,A,,1,19,,11,38,,1,7:30,9:45,3,3,1,2,2,1,2,,10,,5,1,1,,
8,A,,1,19,,11,38,,1,7:10,9:45,3,8,1,1,2,1,2,,10,,7,1,2,,
8,A,,1,19,,11,38,,1,7:00,9:45,2,1,1,2,2,1,2,,3,,3,1,2,,
29,B,,1,34,,1490,16,,2,5:30,7:15,1,6,2,2,2,1,2,,1,,5,1,4,,
29,B,,1,34,,1490,16,,2,5:25,7:15,1,4,2,1,2,1,2,,12,,4,2,2,,
29,B,,1,34,,1490,16,,2,5:30,7:15,3,2,1,2,2,1,2,,1,,2,2,1,,
29,B,,1,34,,1490,16,,2,5:00,7:15,1,6,2,2,2,1,2,,1,,5,1,4,,
29,B,,1,34,,1490,16,,2,5:15,7:15,2,2,1,1,2,0,2,,10,,6,2,4,,
29,B,,1,34,,1490,16,,2,4:30,7:15,3,1,2,2,2,2,2,,10,,5,1,1,,
29,B,,1,34,,1490,16,,2,5:30,7:15,1,4,2,2,2,1,2,,12,,5,1,0,,
29,B,,1,34,,1490,16,,2,5:00,7:15,1,7,2,1,2,2,2,,12,,4,1,3,,
29,B,,1,34,,1490,16,,2,5:00,7:15,1,9,1,1,2,2,2,,12,,5,0,2,,
29,B,,1,34,,1490,16,,2,5:30,7:15,1,4,2,2,2,2,2,,12,,6,1,0,,
29,B,,1,34,,1490,16,,2,5:30,7:15,2,2,2,2,2,1,2,,12,,2,1,1,,
29,B,,1,34,,1490,16,,2,5:30,7:15,1,3,2,2,1,1,2,,12,,4,1,3,,
29,B,,1,34,,1490,16,,2,5:00,7:15,2,2,1,1,2,2,1,,8,,2,2,1,,
4,A,,2,24,,2609,47,,5,9:30,12:45,2,2,1,0,1,0,2,,4,,6,2,4,,
4,A,,2,24,,2609,47,,5,9:30,12:45,2,2,1,2,2,2,2,,4,,5,2,4,,
4,A,,2,24,,2609,47,,5,9:30,12:45,1,1,2,2,2,1,2,,1,,4,1,4,,
4,A,,2,24,,2609,47,,5,9:30,12:45,2,2,1,2,2,1,2,,4,,3,2,3,,
43,C,,3,18,,662,25,,1,18:25,19:05,3,2,2,2,2,1,2,,10,,3,1,1,,
43,C,,3,18,,662,25,,1,15:00,19:05,3,9,1,1,1,1,0,,10,,7,2,4,,
43,C,,3,18,,662,25,,1,17:00,19:05,1,4,2,2,2,2,2,,3,,6,1,3,,
43,C,,3,18,,662,25,,1,18:00,19:05,1,2,1,2,2,2,2,,3,,4,2,4,,
43,C,,3,18,,662,25,,1,17:50,19:05,1,5,2,2,2,1,2,,10,,3,2,0,,
43,C,,3,18,,662,25,,1,18:15,19:05,8,2,2,2,2,2,2,,10,,3,2,2,,
43,C,,3,18,,662,25,,1,17:55,19:05,1,2,2,2,2,2,1,,2,,4,1,4,,
43,C,,3,18,,662,25,,1,17:45,19:05,3,2,2,1,2,2,2,,10,,4,2,4,,
43,C,,3,18,,662,25,,1,17:30,19:05,3,9,2,2,2,2,2,,10,,0,1,0,,
43,C,,3,18,,662,25,,1,13:40,19:05,1,9,1,2,2,1,2,,11,,4,2,3,,
43,C,,3,18,,662,25,,1,17:00,19:05,6,2,1,2,1,2,2,,10,,6,1,1,,
43,C,,3,18,,662,25,,1,16:00,19:05,2,4,0,1,2,1,2,,10,,5,2,4,,
43,C,,3,18,,662,25,,1,16:30,19:05,3,2,2,1,2,1,2,,10,,5,2,4,,
56,D,,1,9,,1994,24,,3,6:45,9:30,1,9,2,2,2,1,2,,11,,3,1,2,,
56,D,,1,9,,1994,24,,3,7:00,9:30,1,2,1,2,2,1,2,,2,,6,2,3,,
56,D,,1,9,,1994,24,,3,6:30,9:30,1,2,2,2,2,2,2,,5,,6,1,0,,
56,D,,1,9,,1994,24,,3,7:50,9:30,2,2,2,2,2,2,2,,11,,3,1,1,,
56,D,,1,9,,1994,24,,3,8:00,9:30,2,9,1,1,1,2,2,,11,,5,1,0,,
56,D,,1,9,,1994,24,,3,8:00,9:30,3,2,2,2,2,2,2,,4,,5,2,0,,
56,D,,1,9,,1994,24,,3,7:38,9:30,2,2,1,1,2,1,2,,12,,7,1,2,,
56,D,,1,9,,1994,24,,3,7:30,9:30,2,9,1,2,2,2,2,,12,,5,1,0,,
56,D,,1,9,,1994,24,,3,7:27,9:30,3,5,1,2,2,2,2,,3,,6,2,1,,
56,D,,1,9,,1994,24,,3,7:00,9:30,2,2,1,1,2,1,2,,10,,7,2,0,,
56,D,,1,9,,1994,24,,3,8:30,9:30,1,1,2,2,1,1,0,,5,,4,2,4,,
56,D,,1,9,,1994,24,,3,7:45,9:30,2,6,1,2,2,2,2,,11,,6,2,4,,
56,D,,1,9,,1994,24,,3,8:00,9:30,1,1,2,1,1,1,1,,3,,4,1,4,,
56,D,,1,9,,1994,24,,3,8:35,9:30,3,3,2,2,2,2,2,,11,,4,1,4,,
56,D,,1,9,,1994,24,,3,5:00,9:30,3,2,1,0,2,0,2,,5,,5,2,1,,
30,B,,2,28,,1697,81,,1,14:30,16:25,1,4,1,0,2,0,2,,10,,7,1,3,,
30,B,,2,28,,1697,81,,1,14:45,16:25,1,7,2,2,2,2,2,,10,,6,1,1,,
30,B,,2,28,,1697,81,,1,1:00,16:25,2,4,1,1,2,1,2,,10,,2,1,4,,
30,B,,2,28,,1697,81,,1,15:30,16:25,2,4,2,2,2,2,2,,6,,6,1,2,,
30,B,,2,28,,1697,81,,1,14:30,16:25,1,7,1,2,2,2,2,,10,,7,1,3,,
30,B,,2,28,,1697,81,,1,14:45,16:25,1,5,1,1,2,1,2,,10,,3,2,2,,
30,B,,2,28,,1697,81,,1,14:15,16:25,4,9,2,2,2,2,2,,10,,4,2,2,,
30,B,,2,28,,1697,81,,1,15:00,16:25,3,2,1,2,2,2,2,,2,,2,1,2,,
30,B,,2,28,,1697,81,,1,15:00,16:25,3,1,2,2,2,1,2,,2,,3,1,4,,
30,B,,2,28,,1697,81,,1,14:30,16:25,1,6,1,1,2,2,2,,11,,0,1,0,,
30,B,,2,28,,1697,81,,1,13:00,16:25,1,5,2,1,1,2,2,,10,,6,1,3,,
30,B,,2,28,,1697,81,,1,14:15,16:25,1,7,1,2,2,2,2,,10,,6,1,1,,
30,B,,2,28,,1697,81,,1,14:45,16:25,4,5,1,2,2,1,2,,10,,2,2,1,,
54,D,,1,35,,340,31,,2,6:00,7:50,3,6,1,2,2,1,2,,12,,3,1,1,,
54,D,,1,35,,340,31,,2,5:30,7:50,1,9,1,2,2,1,2,,12,,4,1,2,,
54,D,,1,35,,340,31,,2,6:00,7:50,3,2,2,2,2,2,2,,12,,5,2,0,,
54,D,,1,35,,340,31,,2,6:00,7:50,3,2,1,2,2,1,2,,6,,7,2,3,,
54,D,,1,35,,340,31,,2,5:30,7:50,1,1,1,2,2,2,2,,2,,5,1,4,,
54,D,,1,35,,340,31,,2,N,7:50,2,2,2,2,2,1,2,,12,,4,1,4,,
54,D,,1,35,,340,31,,2,6:45,7:50,1,2,1,2,0,2,0,,3,,5,1,0,,
54,D,,1,35,,340,31,,2,5:30,7:50,2,7,1,1,0,1,0,,12,,5,2,4,,
54,D,,1,35,,340,31,,2,6:15,7:50,2,13,2,2,2,1,0,,6,,4,2,1,,
54,D,,1,35,,340,31,,2,6:00,7:50,3,2,1,2,2,1,2,,12,,7,2,0,,
54,D,,1,35,,340,31,,2,6:00,7:50,1,6,1,1,2,1,2,,3,,3,1,0,,
54,D,,1,35,,340,31,,2,6:00,7:50,3,2,1,2,2,1,1,,12,,7,1,2,,
54,D,,1,35,,340,31,,2,6:30,7:50,1,4,1,0,2,1,2,,1,,6,1,4,,
54,D,,1,35,,340,31,,2,6:40,7:50,1,4,2,2,2,2,2,,4,,4,1,4,,
70,F,,3,32,,6205,96,,1,20:00,21:25,3,5,2,2,2,1,2,,10,,6,1,3,,
70,F,,3,32,,6205,96,,1,19:00,21:25,1,1,2,1,2,1,2,,7,,7,1,4,,
70,F,,3,32,,6205,96,,1,20:15,21:25,3,3,2,2,1,2,2,,10,,5,1,3,,
70,F,,3,32,,6205,96,,1,19:45,21:25,2,4,2,2,2,1,2,,10,,3,2,2,,
70,F,,3,32,,6205,96,,1,19:45,21:25,1,4,1,2,2,1,2,,10,,3,2,1,,
70,F,,3,32,,6205,96,,1,19:55,21:25,1,1,1,2,2,2,2,,4,,5,2,4,,
70,F,,3,32,,6205,96,,1,N,21:25,3,7,2,1,1,1,2,,10,,7,1,3,,
70,F,,3,32,,6205,96,,1,19:30,21:25,2,3,1,2,2,2,2,,10,,7,2,2,,
70,F,,3,32,,6205,96,,1,20:30,21:25,1,3,2,2,2,1,2,,12,,5,1,4,,
70,F,,3,32,,6205,96,,1,19:30,21:25,3,4,1,1,1,1,1,,10,,6,2,0,,
70,F,,3,32,,6205,96,,1,20:00,21:25,1,2,2,2,1,2,2,,10,,3,1,0,,
70,F,,3,32,,6205,96,,1,17:00,21:25,5,9,2,1,2,1,2,,12,,5,1,3,,
54,D,,2,35,,260,46,,1,10:30,12:00,1,9,1,1,2,1,2,,10,,5,1,4,,
54,D,,2,35,,260,46,,1,10:45,12:00,1,1,2,2,2,1,2,,6,,4,1,0,,
54,D,,2,35,,260,46,,1,10:30,12:00,2,1,1,2,2,2,2,,7,,5,2,4,,
54,D,,2,35,,260,46,,1,10:00,12:00,2,2,2,2,2,1,2,,4,,6,1,3,,
54,D,,2,35,,360,46,,1,9:30,12:00,5,3,2,1,2,1,2,,11,,5,0,4,,
54,D,,2,35,,260,46,,1,10:30,12:00,2,2,2,2,2,2,2,,6,,4,1,4,,
54,D,,2,35,,260,46,,1,9:00,12:00,2,9,1,1,2,1,2,,11,,6,1,4,,
54,D,,2,35,,260,46,,1,10:30,12:00,1,1,0,1,2,0,2,,5,,6,1,4,,
54,D,,2,35,,260,46,,1,10:00,12:00,1,1,1,1,2,2,2,,3,,6,1,4,,
54,D,,2,35,,260,46,,1,8:26,12:00,2,1,2,1,1,1,2,,10,,3,2,1,,
31,B,,3,28,,3680,25,,1,16:00,20:00,3,5,2,1,2,2,1,,1,,5,2,1,,
56,D,,2,9,,1528,24,,3,15:30,16:45,3,2,2,2,2,2,2,,90,,5,2,0,,
31,B,,3,28,,3680,25,,1,18:45,20:00,1,2,2,2,1,2,2,,3,,4,1,2,,
31,B,,3,28,,3680,25,,1,19:00,20:00,2,2,1,2,2,1,2,,10,,5,2,0,,
31,B,,3,28,,3680,25,,1,18:30,20:00,3,2,1,2,2,2,2,,3,,5,1,2,,
31,B,,3,28,,3680,25,,1,18:30,20:00,1,8,2,1,2,1,2,,10,,3,1,3,,
31,B,,3,28,,3680,25,,1,18:30,20:00,3,2,1,1,2,1,2,,4,,4,2,0,,
31,B,,3,28,,3680,25,,1,19:00,20:00,3,1,0,1,2,0,2,,2,,3,2,0,,
31,B,,3,28,,3680,25,,1,18:40,20:00,1,2,1,2,2,2,2,,4,,3,2,2,,
31,B,,3,28,,3680,25,,1,19:00,20:00,1,2,1,2,2,2,2,,1,,3,2,3,,
31,B,,3,28,,3680,25,,1,18:00,20:00,1,9,1,0,2,0,2,,10,,4,1,0,,
31,B,,3,28,,3680,25,,1,18:40,20:00,3,5,2,1,2,1,2,,1,,2,2,1,,
31,B,,3,28,,3680,25,,1,18:30,20:00,3,5,2,2,2,2,2,,5,,2,1,1,,
31,B,,3,28,,3680,25,,1,18:30,20:00,1,5,2,2,2,1,2,,10,,4,1,4,,
31,B,,3,28,,3680,25,,1,17:45,20:00,2,1,2,1,2,2,2,,5,,5,2,4,,
30,B,,3,28,,440,71,,1,17:00,19:10,6,13,1,2,0,1,0,,10,,2,1,1,,
30,B,,3,28,,440,71,,1,17:30,19:10,5,4,1,2,2,2,2,,10,,4,2,0,,
30,B,,3,28,,440,71,,1,18:00,19:10,3,2,1,2,2,1,2,,3,,5,2,2,,
30,B,,3,28,,440,71,,1,16:45,19:10,1,4,2,1,1,1,2,,10,,4,2,4,,
30,B,,3,28,,440,71,,1,18:00,19:10,1,9,2,2,2,1,2,,10,,4,1,4,,
30,B,,3,28,,440,71,,1,17:30,19:10,3,5,2,2,2,2,2,,1,,2,2,1,,
30,B,,3,28,,440,71,,1,18:00,19:10,2,4,1,2,2,1,2,,1,,5,2,0,,
30,B,,3,28,,440,71,,1,17:30,19:10,1,4,2,1,2,1,1,,10,,4,2,3,,
30,B,,3,28,,440,71,,1,18:15,19:10,1,5,1,1,2,1,2,,10,,6,2,4,,
30,B,,3,28,,440,71,,1,16:30,19:10,1,2,2,1,2,1,2,,10,,4,1,4,,
30,B,,3,28,,440,71,,1,17:30,19:10,1,13,2,1,1,2,2,,10,,6,1,4,,
30,B,,3,28,,440,71,,1,8:40,19:10,1,3,0,0,2,1,1,,10,,3,1,2,,
30,B,,3,28,,440,71,,1,17:50,19:10,2,2,1,2,2,1,2,,2,,5,2,2,,
30,B,,3,28,,440,71,,1,18:00,19:10,6,2,2,1,2,1,2,,2,,5,2,3,,
32,B,,2,7,,723,4,,2,12:00,13:55,1,2,1,2,2,1,2,,12,,7,2,2,,
32,B,,2,7,,723,4,,2,12:30,13:55,1,4,1,1,2,1,2,,12,,3,2,2,,
32,B,,2,7,,723,4,,2,12:00,13:55,3,5,2,1,1,2,2,,3,,4,2,3,,
32,B,,2,7,,723,4,,2,11:45,13:55,5,2,1,2,2,1,2,,5,,0,2,2,,
32,B,,2,7,,723,4,,2,11:00,13:55,2,2,2,2,2,1,2,,1,,4,1,0,,
32,B,,2,7,,723,4,,2,10:10,13:55,3,9,2,1,2,2,2,,12,,3,1,0,,
32,B,,2,7,,723,4,,2,11:50,13:55,2,1,2,2,2,1,1,,3,,3,1,0,,
32,B,,2,7,,723,4,,2,N,13:55,2,6,1,1,1,2,2,,3,,6,2,1,,
32,B,,2,7,,723,4,,2,12:30,13:55,1,5,1,2,0,1,2,,11,,3,1,2,,
32,B,,2,7,,723,4,,2,11:55,13:55,2,12,1,1,2,1,2,,12,,7,2,3,,
32,B,,2,7,,723,4,,2,10:30,13:55,3,5,2,2,2,1,2,,3,,4,1,0,,
32,B,,2,7,,723,4,,2,12:30,13:55,1,6,1,1,1,1,2,,11,,5,1,4,,
32,B,,2,7,,723,4,,2,10:05,13:55,1,5,2,2,1,1,2,,12,,7,1,2,,
32,B,,2,7,,723,4,,2,11:32,13:55,1,9,1,2,2,1,2,,12,,4,2,3,,
31,B,,2,28,,2384,81,,1,12:00,14:15,2,4,1,2,1,2,2,,10,,5,1,2,,
31,B,,2,28,,2384,81,,1,12:55,14:15,3,2,1,2,2,2,2,,2,,4,2,0,,
31,B,,2,28,,2384,81,,1,12:50,14:15,3,2,2,2,2,2,2,,10,,3,1,1,,
31,B,,2,28,,2384,81,,1,12:20,14:15,3,4,1,1,2,2,2,,10,,6,2,2,,
31,B,,2,28,,2384,81,,1,12:45,14:15,3,2,0,1,2,0,2,,10,,6,2,0,,
31,B,,2,28,,2384,81,,1,13:00,14:15,2,2,1,2,2,2,2,,3,,3,2,0,,
31,B,,2,28,,2384,81,,1,12:45,14:15,2,2,1,1,2,2,2,,7,,7,2,0,,
31,B,,2,28,,2384,81,,1,13:00,14:15,2,4,2,2,2,2,2,,10,,5,1,2,,
31,B,,2,28,,2384,81,,1,12:30,14:15,2,1,2,3,1,1,2,,6,,6,2,0,,
31,B,,2,28,,2384,81,,1,11:30,14:15,3,3,1,2,2,2,2,,10,,4,1,4,,
31,B,,2,28,,2384,81,,1,12:15,14:15,2,2,1,2,2,2,2,,10,,4,2,1,,
31,B,,2,28,,2384,81,,1,12:30,14:15,1,9,1,2,2,2,2,,10,,5,1,3,,
12,A,,1,21,,1437,49,,1,7:50,9:22,3,5,1,1,2,2,1,,5,,6,2,1,,
12,A,,1,21,,1437,49,,1,8:00,9:22,1,2,2,2,2,2,2,,2,,4,1,4,,
12,A,,1,21,,1437,49,,1,8:00,9:22,3,2,2,2,2,2,2,,4,,2,1,2,,
12,A,,1,21,,1437,49,,1,7:45,9:22,1,6,2,1,2,2,2,,10,,5,1,3,,
12,A,,1,21,,1437,49,,1,7:30,9:22,2,7,1,2,2,1,2,,10,,5,2,3,,
12,A,,1,21,,1437,49,,1,7:50,9:22,1,1,1,2,2,1,2,,6,,7,1,0,,
12,A,,1,21,,1437,49,,1,8:00,9:22,1,5,2,2,2,2,2,,1,,3,2,3,,
12,A,,1,21,,1437,49,,1,8:00,9:22,2,2,1,2,2,2,2,,2,,7,2,0,,
12,A,,1,21,,1437,49,,1,6:30,9:22,2,2,2,2,2,1,2,,10,,2,1,1,,
12,A,,1,21,,1437,49,,1,8:00,9:22,3,5,2,1,2,2,2,,1,,2,2,1,,
12,A,,1,21,,1437,49,,1,7:39,9:22,2,4,2,2,2,1,2,,1,,3,1,0,,
12,A,,1,21,,1437,49,,1,6:00,9:22,2,9,1,2,2,2,2,,12,,2,2,0,,
2,A,,2,2,,738,95,,4,8:00,11:30,2,7,1,1,2,2,2,,8,,7,2,1,,
2,A,,2,2,,738,95,,4,8:15,11:30,6,6,1,2,2,1,2,,4,,3,1,0,,
2,A,,2,2,,738,95,,4,8:30,11:30,2,2,1,1,2,1,2,,10,,7,1,0,,
2,A,,2,2,,738,95,,4,9:30,11:30,2,2,1,2,2,2,2,,4,,2,2,2,,
2,A,,2,2,,738,95,,4,9:15,11:30,2,13,2,0,2,0,2,,6,,7,2,2,,
2,A,,2,2,,738,95,,4,9:30,11:30,1,8,2,1,2,1,1,,10,,4,1,3,,
2,A,,2,2,,738,95,,4,9:30,11:30,2,12,1,2,1,2,2,,4,,7,2,0,,
2,A,,2,2,,738,95,,4,9:45,11:30,1,4,2,1,2,0,2,,1,,4,2,4,,
2,A,,2,2,,738,95,,4,N,11:30,2,2,1,2,2,1,2,,2,,5,1,3,,
2,A,,2,2,,738,95,,4,9:20,11:30,2,6,1,2,2,2,2,,10,,6,0,1,,
2,A,,2,2,,738,95,,4,8:30,11:30,2,12,1,1,2,1,2,,6,,6,1,4,,
4,A,,2,2,,784,95,,4,13:00,15:35,3,1,2,2,2,2,2,,4,,3,1,3,,
4,A,,2,2,,784,95,,4,13:15,15:35,2,1,1,1,1,2,2,,2,,2,2,4,,
4,A,,2,2,,784,95,,4,14:00,15:35,3,2,2,1,1,2,2,,1,,5,2,3,,
11,A,,3,21,,648,60,,2,18:30,21:00,2,5,2,2,2,2,2,,10,,3,1,0,,
11,A,,3,21,,648,60,,2,19:45,21:00,2,2,1,1,2,2,2,,12,,2,1,0,,
11,A,,3,21,,648,60,,2,20:00,21:00,2,1,2,2,2,2,2,,1,,3,2,3,,
11,A,,3,21,,648,60,,2,19:30,21:00,1,2,1,2,1,2,2,,1,,3,1,2,,
11,A,,3,21,,648,60,,2,19:15,21:00,3,2,2,2,2,1,2,,1,,4,1,3,,
11,A,,3,21,,648,60,,2,19:10,21:00,3,2,1,1,1,2,2,,3,,4,2,3,,
11,A,,3,21,,648,60,,2,19:00,21:00,1,4,1,1,2,1,2,,12,,2,1,1,,
11,A,,3,21,,648,60,,2,20:00,21:00,3,4,0,1,2,0,2,,1,,2,2,1,,
11,A,,3,21,,648,60,,2,19:00,21:00,1,2,1,1,2,1,2,,1,,3,2,2,,
11,A,,3,21,,648,60,,2,16:30,21:00,2,5,2,1,2,1,2,,12,,2,2,2,,
11,A,,3,21,,648,60,,2,19:15,21:00,2,5,1,1,1,0,1,,12,,2,1,2,,
11,A,,3,21,,648,60,,2,17:00,21:00,1,9,2,1,2,1,2,,12,,4,1,3,,
11,A,,3,21,,648,60,,2,19:00,21:00,1,4,1,2,2,1,2,,12,,2,1,2,,
11,A,,3,21,,648,60,,2,16:00,21:00,2,5,2,1,2,1,2,,12,,2,2,2,,
11,A,,3,21,,648,60,,2,19:00,21:00,2,5,2,2,2,1,2,,3,,2,2,1,,
11,A,,3,21,,648,60,,2,19:00,21:00,2,1,1,2,2,1,2,,4,,2,2,3,,
11,A,,3,21,,648,60,,2,19:00,21:00,1,5,1,1,2,1,2,,12,,5,1,0,,
11,A,,3,21,,648,60,,2,19:00,21:00,2,2,1,1,1,2,1,,10,,4,2,2,,
11,A,,3,21,,648,60,,2,18:00,21:00,1,7,2,1,2,1,2,,12,,6,1,4,,
11,A,,3,21,,648,60,,2,19:00,21:00,1,9,2,1,2,1,2,,12,,3,2,0,,
20,B,,2,8,,313,86,,1,15:00,16:50,2,9,2,2,2,2,2,,10,,7,2,0,,
20,B,,2,8,,313,86,,1,13:30,16:50,6,6,1,0,2,1,1,,10,,7,1,1,,
20,B,,2,8,,313,86,,1,14:45,16:50,3,4,1,1,2,2,2,,1,,7,2,0,,
20,B,,2,8,,313,86,,1,14:30,16:50,2,2,2,2,1,1,2,,10,,3,1,2,,
20,B,,2,8,,313,86,,1,15:00,16:50,1,1,2,1,2,2,2,,1,,3,1,0,,
20,B,,2,8,,313,86,,1,15:00,16:50,1,9,1,0,2,1,2,,10,,5,1,2,,
20,B,,2,8,,313,86,,1,14:45,16:50,2,12,1,2,2,2,2,,10,,3,2,1,,
20,B,,2,8,,313,86,,1,12:30,16:50,2,9,1,2,1,1,2,,10,,6,1,4,,
20,B,,2,8,,313,86,,1,14:00,16:50,3,6,1,1,2,2,2,,10,,3,2,2,,
20,B,,2,8,,313,86,,1,14:00,16:50,1,9,2,2,1,1,2,,10,,7,2,4,,
20,B,,2,8,,313,86,,1,14:30,16:50,1,5,2,2,2,2,2,,10,,6,2,3,,
20,B,,2,8,,313,86,,1,14:30,16:50,5,5,2,3,2,2,2,,10,,5,2,4,,
20,B,,2,8,,313,86,,1,13:45,16:50,2,9,1,2,1,1,2,,10,,4,2,0,,
20,B,,2,8,,313,86,,1,8:30,16:50,1,9,2,2,2,2,1,,10,,3,1,4,,
20,B,,2,8,,313,86,,1,14:40,16:50,3,2,1,2,1,1,2,,10,,7,2,2,,
20,B,,2,8,,313,86,,1,14:50,16:50,1,12,2,2,0,2,0,,10,,6,1,4,,
20,B,,2,8,,313,86,,1,14:30,16:50,1,9,1,0,2,1,2,,10,,7,1,4,,
20,B,,2,8,,313,86,,1,3:30 3,16:50,3,2,2,2,2,2,2,,10,,7,1,1,,
20,B,,2,8,,313,86,,1,N,16:50,1,2,2,1,2,1,2,,10,,5,1,4,,
20,B,,2,8,,313,86,,1,13:00,16:50,3,9,1,1,2,1,2,,10,,6,1,3,,
72,F,,2,32,,292,65,,2,10:20,14:21,1,3,2,1,2,1,2,,12,,5,1,2,,
72,F,,2,32,,292,65,,2,12:00,14:21,2,2,1,2,2,2,2,,10,,6,1,2,,
72,F,,2,32,,292,65,,2,10:15,14:21,3,3,1,2,2,1,2,,12,,6,2,0,,
72,F,,2,32,,292,65,,2,10:30,14:21,2,3,2,1,1,1,2,,10,,3,1,1,,
72,F,,2,32,,292,65,,2,11:30,14:21,2,8,1,0,2,1,0,,12,,6,1,3,,
72,F,,2,32,,292,65,,2,12:30,14:21,1,12,1,1,1,2,2,,12,,6,1,0,,
72,F,,2,32,,292,65,,2,9:30,14:21,1,3,1,1,2,1,2,,12,,3,1,3,,
72,F,,2,32,,292,65,,2,11:45,14:21,1,3,2,2,2,1,1,,12,,3,1,2,,
72,F,,2,32,,292,65,,2,12:00,14:21,3,2,1,0,1,0,2,,12,,6,2,2,,
72,F,,2,32,,292,65,,2,12:30,14:21,2,9,1,0,1,1,2,,12,,7,2,4,,
72,F,,2,32,,292,65,,2,12:01,14:21,3,2,1,1,2,0,2,,12,,6,1,2,,
72,F,,2,32,,292,65,,2,9:00,14:21,5,1,1,2,1,1,2,,7,,5,1,4,,
72,F,,2,32,,292,65,,2,9:30,14:21,3,3,2,1,2,1,2,,12,,4,2,0,,
