name,code,gate,flightID,loadFactor,seats,count,arrival,departure,delta.arrival,color
"JetBlue Airways to Long Beach, Airbus Industries A321","B6","B3","5cba670f-e7ce-4efb-b73c-53d90b7d413e","0.95","183","171","0.46944444444444444","0.5041666666666667","0.03472222222222221","null"
"JetBlue Airways to Boston, Airbus Industries A321","B6","B5","46a258de-c201-4082-82da-993a59554283","0.95","183","162","0.5347222222222222","0.5694444444444444","0.03472222222222221","null"
"JetBlue Airways to , Airbus Industries A321","B6","B5","345c68f3-5ce4-4322-8131-630ea2c44d51","0.95","183","167","0.6729166666666667","0.7083333333333334","0.03541666666666665","null"
"JetBlue Airways to Long Beach, Airbus Industries A321","B6","B5","2e418b0f-dae8-40ad-972e-7869e047c1bd","0.95","183","169","0.7708333333333334","0.8020833333333334","0.03125","null"
"JetBlue Airways to New York, Airbus Industries A321","B6","B5","96930e57-03e3-41a5-91d7-8ce790a8496a","0.95","183","159","0.8256944444444444","0.875","0.0493055555555556","null"
"JetBlue Airways to Boston, Airbus Industries A321","B6","B5","093ad8fb-7fc6-4bf7-b573-11f8fcf60913","0.95","183","173","0.8958333333333333","0.9305555555555555","0.03472222222222221","null"
"JetBlue Airways to Fort Lauderdale, Airbus Industries A321","B6","B3","aa63ced7-61f3-44ec-a164-498195c8107b","0.95","183","160","0.8993055555555555","0.9305555555555555","0.03125","null"
"JetBlue Airways to New York, Airbus Industries A321","B6","B5","f033b6e3-a869-484c-b30d-034e7a8fc064","0.95","183","176","0.9631944444444445","0.9993055555555556","0.036111111111111094","null"
"JetBlue Airways to New York, Airbus Industries A321","B6","B5","1bfc72c3-74a9-4190-a822-1c1536314508","0.95","183","179","0.3020833333333333","0.3333333333333333","0.03125","null"
"British Airways to London, Airbus A350-1000","BA","B6","39c796b9-9c6c-428a-be1c-e9da5a3fa3ca","0.95","369","368","0.5104166666666666","0.59375","0.08333333333333337","null"
"British Airways to London, Airbus A350-1000","BA","B20","1e6d4c0d-78a2-4263-a1bc-626278987f38","0.95","369","362","0.701388888888889","0.7881944444444445","0.08680555555555558","null"
"British Airways to London, Airbus A380","BA","B6","87967a24-ab76-431a-9a40-dadafc646066","0.95","469","447","0.6006944444444445","0.7048611111111112","0.10416666666666663","null"
"Delta Air Lines to New York, Airbus Industries A319","DL","C3","de77bc33-e389-4889-a259-72441986d392","0.95","126","114","0.673611111111111","0.7222222222222222","0.04861111111111116","null"
