name,code,gate,flightID,loadFactor,seats,count,arrival,departure,delta.arrival,color
"Southwest Airlines to Los Angeles, Boeing 737","WN","B20b","2b4a3d45-6e73-499e-90e9-3fa8db6ac058","1","143","149","0.40972222222222227","0.4305555555555556","0.020833333333333315","null"
"Southwest Airlines to Santa Ana, Boeing 737","WN","B19","ec363bb8-1e46-492b-a6a8-ce849192507f","1","143","129","0.4236111111111111","0.4444444444444444","0.020833333333333315","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B17","b1d18429-115f-4f84-8640-3e6151aa6b25","1","143","145","0.4618055555555555","0.4895833333333333","0.02777777777777779","null"
"Southwest Airlines to Phoenix, Boeing 737","WN","B14a","c85cf590-e04b-4124-a98f-43fc7d566eeb","1","143","146","0.5104166666666666","0.5347222222222222","0.02430555555555558","null"
"Southwest Airlines to Chicago, Boeing 737","WN","B13","853277ef-b757-4d04-b61c-e54ab8b62b8e","1","143","131","0.53125","0.5555555555555556","0.02430555555555558","null"
"Southwest Airlines to Milwaukee, Boeing 737","WN","B22","a8d8d18b-01cd-4090-9fa8-a4c7aa6d0e94","1","143","126","0.5451388888888888","0.5694444444444444","0.02430555555555558","null"
"Southwest Airlines to Phoenix, Boeing 737","WN","null","b5850577-a576-4df5-9dbd-f66cf78bca96","1","143","144","0.5555555555555556","0.576388888888889","0.02083333333333337","null"
"Southwest Airlines to Denver, Boeing 737","WN","B9","c96b3c54-3684-440f-8014-4bb6fa510409","1","143","144","0.5625","0.5833333333333334","0.02083333333333337","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B13","3fe176a3-e7d3-4a9d-a350-cd7c9573cd22","1","143","138","0.5729166666666666","0.5972222222222222","0.02430555555555558","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B4","fb690818-7e4f-46fe-b461-c4e2bcd28d4a","1","143","137","0.579861111111111","0.6041666666666666","0.02430555555555558","null"
"Southwest Airlines to Phoenix, Boeing 737","WN","B21","4663b5c2-27ce-4cdd-93cd-c4fb5a5c3158","1","143","156","0.6145833333333333","0.642361111111111","0.02777777777777779","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B13","854dbe75-2bcf-4d6a-84e5-78dfc93c5922","1","143","141","0.6180555555555555","0.642361111111111","0.02430555555555558","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B23","7366d99c-fed1-4314-be70-09e948d9d851","1","143","133","0.6493055555555555","0.6701388888888888","0.02083333333333337","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B7b","bae8465e-c64b-43a0-bd80-24d4778fc217","1","143","154","0.6701388888888888","0.6909722222222222","0.02083333333333337","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B2","a4c289e4-ccdb-4b1a-8d57-ea3732af3361","1","143","134","0.673611111111111","0.6979166666666666","0.02430555555555558","null"
"Southwest Airlines to Las Vegas, Boeing 737","WN","B2","83c3d472-93d4-41ab-9dc0-89828e0035df","1","143","152","0.7048611111111112","0.7256944444444445","0.02083333333333337","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B7a","f7355052-66f2-4c4b-89fa-8bb202194ac0","1","143","151","0.7083333333333333","0.7326388888888888","0.02430555555555558","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B4","3516a955-0be6-4fad-a608-fbe28914278c","1","143","140","0.7222222222222222","0.75","0.02777777777777779","null"
"Southwest Airlines to Las Vegas, Boeing 737","WN","B15","091efe18-bf41-45cd-ace0-6f2c6274b147","1","143","138","0.7361111111111112","0.7569444444444445","0.02083333333333337","null"
"Southwest Airlines to Phoenix, Boeing 737","WN","B17","e9f38799-6000-4bf5-b6a7-bda2b012a901","1","143","133","0.7465277777777778","0.7708333333333334","0.02430555555555558","null"
"Southwest Airlines to Santa Ana, Boeing 737","WN","B14b","b9abd804-4a88-4080-96e7-fa30e9035db0","1","143","143","0.7708333333333333","0.7916666666666666","0.02083333333333337","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B6b","f36194f4-e84d-474c-9c6f-7f8625eec339","1","143","153","0.7743055555555556","0.7986111111111112","0.02430555555555558","null"
"Southwest Airlines to Denver, Boeing 737","WN","B6a","23f00009-a3cd-4657-8d2e-8cfcf8d63b08","1","143","132","0.7777777777777778","0.8090277777777778","0.03125","null"
"Southwest Airlines to Denver, Boeing 737","WN","B19","a47816ac-2094-408e-b6d8-3f5f4c284894","1","143","144","0.8020833333333333","0.8263888888888888","0.02430555555555558","null"
"Southwest Airlines to Atlanta, Boeing 737","WN","B1","057f9df0-c2e6-46a8-948f-5e6f9e3fd10d","1","143","147","0.8055555555555556","0.9993055555555556","0.19374999999999998","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B22","c2de34a4-78bd-4511-b35a-3e72eab906c8","1","143","147","0.8437499999999999","0.8680555555555555","0.02430555555555558","null"
"Southwest Airlines to Santa Ana, Boeing 737","WN","B4","1f5af31e-a68f-42d5-9013-20ccfdd3f429","1","143","136","0.8472222222222221","0.8680555555555555","0.02083333333333337","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B21","81cd3fd9-17bb-44ef-8a27-3d01ac92293c","1","143","129","0.8472222222222222","0.8715277777777778","0.02430555555555558","null"
"Southwest Airlines to Las Vegas, Boeing 737","WN","B4","0b97e3b6-ea93-4059-a11c-790a66408bee","1","143","146","0.875","0.8958333333333334","0.02083333333333337","null"
"Southwest Airlines to St Louis, Boeing 737","WN","B14a","0b8a3b71-ea90-46fb-8c15-49f358638b96","1","143","155","0.8958333333333334","0.9270833333333334","0.03125","null"
"Southwest Airlines to Phoenix, Boeing 737","WN","B20a","1ab9dbb2-f097-4fa1-914b-dcdcc1c900c4","1","143","138","0.8958333333333333","0.9166666666666666","0.02083333333333337","null"
"Southwest Airlines to Santa Ana, Boeing 737","WN","B10b","c10723c2-bd20-44c2-b331-1cb47ac948dd","1","143","140","0.25","0.28125","0.03125","null"
"Southwest Airlines to Santa Ana, Boeing 737","WN","B13","c13a639b-0152-42e6-867f-1a9b2ab1b55d","1","143","138","0.2847222222222222","0.3159722222222222","0.03125","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B3","58cb83b7-dc6d-4f5d-bf0e-0a5407501001","1","143","142","0.2673611111111111","0.2951388888888889","0.02777777777777779","null"
"Southwest Airlines to Chicago, Boeing 737","WN","B5","5a5d3b46-a3bb-461c-b557-6a46abe0057a","1","143","147","0.2361111111111111","0.2673611111111111","0.03125","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B19","b5e01397-b0a3-4fcf-b1b0-6f1ab17a0e88","1","143","145","0.21875","0.25","0.03125","null"
"Southwest Airlines to Las Vegas, Boeing 737","WN","B7b","620a790a-4973-425d-8a14-7253f537741c","1","143","144","0.21875","0.25","0.03125","null"
"Southwest Airlines to Las Vegas, Boeing 737","WN","B15","fcea424f-3553-4608-9bfd-82742cc80939","1","143","126","0.2638888888888889","0.2951388888888889","0.03125","null"
"Southwest Airlines to Denver, Boeing 737","WN","B7a","1a33a5c5-d12f-4091-8bcb-a4de40aa589a","1","143","138","0.2222222222222222","0.2534722222222222","0.03125","null"
"Southwest Airlines to Atlanta, Boeing 737","WN","B10a","f04ca3b2-e71b-4b90-b91f-8a341bee7200","1","143","143","0.23958333333333331","0.2708333333333333","0.03125","null"
"Southwest Airlines to Denver, Boeing 737-800","WN","B10b","50c6bd82-9e28-494a-b125-975e84b56c1c","1","175","184","0.3368055555555556","0.3541666666666667","0.017361111111111105","null"
"Southwest Airlines to Milwaukee, Boeing 737-800","WN","B24a","b68632be-b95d-40e4-bbb8-9571993dfdba","1","175","170","0.36458333333333337","0.3854166666666667","0.020833333333333315","null"
"Southwest Airlines to Los Angeles, Boeing 737-800","WN","B1","0c1ffb73-efce-405c-b6fc-309323d5887a","1","175","171","0.375","0.3993055555555556","0.02430555555555558","null"
"Southwest Airlines to Las Vegas, Boeing 737-800","WN","B6a","ebf957a6-0ff1-4084-a8a0-43ea66d12a4b","1","175","168","0.4305555555555556","0.4513888888888889","0.020833333333333315","null"
"Southwest Airlines to Los Angeles, Boeing 737-800","WN","B14a","15ae0a70-1737-4757-99fa-e3da17f91026","1","175","174","0.4548611111111111","0.4791666666666667","0.02430555555555558","null"
"Southwest Airlines to Los Angeles, Boeing 737-800","WN","B23","aaca85d5-e987-40a3-976f-294304ee5780","1","175","166","0.46875","0.4930555555555556","0.02430555555555558","null"
"Southwest Airlines to Atlanta, Boeing 737-800","WN","B5","c024bb9a-71f0-4b12-86c0-01af2562ed53","1","175","170","0.5277777777777778","0.5694444444444444","0.04166666666666663","null"
"Southwest Airlines to Santa Ana, Boeing 737-800","WN","B2","7b821dc3-3ecd-4c0b-8197-7ae2688c86d6","1","175","161","0.5381944444444444","0.5659722222222222","0.02777777777777779","null"
"Southwest Airlines to Las Vegas, Boeing 737-800","WN","B11","e1e78fff-131a-499a-b47f-027e2188702e","1","175","167","0.548611111111111","0.5729166666666666","0.02430555555555558","null"
"Southwest Airlines to Santa Ana, Boeing 737-800","WN","B24a","39d5f23e-a9d6-47dc-b018-733775662d48","1","175","188","0.6354166666666666","0.6631944444444444","0.02777777777777779","null"
"Southwest Airlines to San Diego, Boeing 737-800","WN","B19","a547ddb3-6563-45ad-b4c4-38066d3f02cf","1","175","163","0.7152777777777779","0.7569444444444445","0.04166666666666663","null"
"Southwest Airlines to Los Angeles, Boeing 737-800","WN","B14a","ff52244a-cc17-40d2-9bdf-5fe9e0037dcb","1","175","170","0.763888888888889","0.7881944444444445","0.02430555555555558","null"
"Southwest Airlines to Los Angeles, Boeing 737-800","WN","B5","049cf0d4-3056-4cc1-b683-6e0581183843","1","175","178","0.8923611111111112","0.9131944444444445","0.02083333333333337","null"
